edge_probability,fraction,no_edges,graph_uncertainty,mean_uncertainty,std_dev_uncertainty,min_uncertainty,max_uncertainty,centrality_metric,mean_se_value,min_se_value,max_se_value
0.2,0.75,24940,20461.674445952503,159.15127942870575,10.629256973860375,125.50598415496218,190.99198086926026,closeness_centrality,0.07718256914849606,0.05330199708859131,0.10460517313584168
0.2,0.75,24940,20461.674445952503,159.15127942870575,10.629256973860375,125.50598415496218,190.99198086926026,betweenness_centrality,6.41088231364161e-06,2.4101324371331654e-07,2.2156934755538546e-05
0.2,0.75,24940,20461.674445952503,159.15127942870575,10.629256973860375,125.50598415496218,190.99198086926026,eigenvector_centrality,5.206258504762874e-05,2.122881688486683e-09,0.0005217169887933176
0.2,0.8,26177,20974.862164154834,163.24602677919756,10.928357437935345,127.28819938396548,193.0596202032567,degree_centrality,0.4050911436912304,0.32522056095869417,0.5110240157416815
0.2,0.8,26177,20974.862164154834,163.24602677919756,10.928357437935345,127.28819938396548,193.0596202032567,closeness_centrality,0.09382049440498388,0.06942498501667294,0.12870484777737523
0.2,0.8,26177,20974.862164154834,163.24602677919756,10.928357437935345,127.28819938396548,193.0596202032567,betweenness_centrality,7.2150989958689555e-06,4.5458558088650553e-07,2.3915977101624502e-05
0.2,0.8,26177,20974.862164154834,163.24602677919756,10.928357437935345,127.28819938396548,193.0596202032567,eigenvector_centrality,5.289396488018305e-05,1.0133574672088095e-10,0.0004832814041646948
0.2,0.85,27414,21460.798094144702,167.12943399935094,11.323352584964868,129.72351867921245,196.57382290060474,degree_centrality,0.45715017499717686,0.3825099595167819,0.5822486734084933
0.2,0.85,27414,21460.798094144702,167.12943399935094,11.323352584964868,129.72351867921245,196.57382290060474,closeness_centrality,0.11346816355512813,0.08312710913406056,0.14681687133218796
0.2,0.85,27414,21460.798094144702,167.12943399935094,11.323352584964868,129.72351867921245,196.57382290060474,betweenness_centrality,8.066662042319583e-06,6.892052476860015e-07,2.5664737894941557e-05
0.2,0.85,27414,21460.798094144702,167.12943399935094,11.323352584964868,129.72351867921245,196.57382290060474,eigenvector_centrality,5.3260283626940166e-05,4.2710291130546e-11,0.00048539901401117516
0.2,0.9,28651,21922.246499405006,170.79920517858517,11.566522238191672,132.04004884180404,201.84803190702567,degree_centrality,0.5124189609845002,0.42328349542749294,0.6323123820583539
0.2,0.9,28651,21922.246499405006,170.79920517858517,11.566522238191672,132.04004884180404,201.84803190702567,closeness_centrality,0.13662505590291554,0.11062669136098709,0.16936461879936926
0.2,0.9,28651,21922.246499405006,170.79920517858517,11.566522238191672,132.04004884180404,201.84803190702567,betweenness_centrality,8.971588431380549e-06,9.627453707407252e-07,2.760365173735444e-05
0.2,0.9,28651,21922.246499405006,170.79920517858517,11.566522238191672,132.04004884180404,201.84803190702567,eigenvector_centrality,5.501742948743616e-05,1.0905098849245348e-10,0.00048622170677016876
0.2,0.95,29888,22361.569279612922,174.30934253964358,11.903215373844498,134.67856694440997,204.15266195084018,degree_centrality,0.5707606006354735,0.4883147046015386,0.6911017564232835
0.2,0.95,29888,22361.569279612922,174.30934253964358,11.903215373844498,134.67856694440997,204.15266195084018,closeness_centrality,0.1638830048376776,0.13966181790231516,0.1985696784160288
0.2,0.95,29888,22361.569279612922,174.30934253964358,11.903215373844498,134.67856694440997,204.15266195084018,betweenness_centrality,9.92438358611627e-06,1.2902848794589672e-06,2.9309915489977738e-05
0.2,0.95,29888,22361.569279612922,174.30934253964358,11.903215373844498,134.67856694440997,204.15266195084018,eigenvector_centrality,5.530865027163295e-05,1.331709881240001e-10,0.0005127100006909801
0.2,1.0,31125,22780.800793957635,177.63249102998464,12.025142545372471,136.77066994603544,205.05921966601323,degree_centrality,0.6323656715214263,0.534249447589555,0.7525039918710987
0.2,1.0,31125,22780.800793957635,177.63249102998464,12.025142545372471,136.77066994603544,205.05921966601323,closeness_centrality,0.1960753438010279,0.1783151468822842,0.21577523413111338
0.2,1.0,31125,22780.800793957635,177.63249102998464,12.025142545372471,136.77066994603544,205.05921966601323,betweenness_centrality,1.0927896362407297e-05,1.6825938073183354e-06,3.110041453084191e-05
0.2,1.0,31125,22780.800793957635,177.63249102998464,12.025142545372471,136.77066994603544,205.05921966601323,eigenvector_centrality,5.776008790991535e-05,1.9763607813176633e-09,0.0005146347405937448
0.25,0.0,7942,0.0,0.0,0.0,0.0,0.0,degree_centrality,0.0,0.0,0.0
0.25,0.0,7942,0.0,0.0,0.0,0.0,0.0,closeness_centrality,0.0,0.0,0.0
0.25,0.0,7942,0.0,0.0,0.0,0.0,0.0,betweenness_centrality,9.708642942311437e-37,0.0,1.88079096131566e-35
0.25,0.0,7942,0.0,0.0,0.0,0.0,0.0,eigenvector_centrality,3.634229805058714e-34,0.0,4.8148248609680896e-33
0.25,0.05,9101,5000.340952030721,36.53133217121008,8.447113211925695,10.931476233886793,57.16914617317649,degree_centrality,0.001523717359397427,6.451508846631488e-05,0.004661215141691265
0.25,0.05,9101,5000.340952030721,36.53133217121008,8.447113211925695,10.931476233886793,57.16914617317649,closeness_centrality,0.00017248327063172045,6.863052129614178e-06,0.0005522479125974595
0.25,0.05,9101,5000.340952030721,36.53133217121008,8.447113211925695,10.931476233886793,57.16914617317649,betweenness_centrality,1.0083316867702985e-07,1.1199894334114604e-10,1.1073074676801586e-06
0.25,0.05,9101,5000.340952030721,36.53133217121008,8.447113211925695,10.931476233886793,57.16914617317649,eigenvector_centrality,7.555819093033987e-06,7.662146108308687e-10,5.852011400386249e-05
0.25,0.1,10260,7902.102242740949,59.41248905398489,8.020031663052455,36.685570650416075,80.3026511837335,degree_centrality,0.00578029386622796,0.0013064305414428802,0.013564297350042743
0.25,0.1,10260,7902.102242740949,59.41248905398489,8.020031663052455,36.685570650416075,80.3026511837335,closeness_centrality,0.0006845808066805754,0.00014899654817959865,0.001703947332815299
0.25,0.1,10260,7902.102242740949,59.41248905398489,8.020031663052455,36.685570650416075,80.3026511837335,betweenness_centrality,2.1443086092901734e-07,6.300710813481497e-13,2.6850396480827085e-06
0.25,0.1,10260,7902.102242740949,59.41248905398489,8.020031663052455,36.685570650416075,80.3026511837335,eigenvector_centrality,1.2365607783310587e-05,2.1062842051238436e-10,0.00011170302919231965
0.25,0.15,11419,10118.434427938299,76.82362380120706,8.361930247668711,57.14349515292093,99.5944183843351,degree_centrality,0.012880566442476734,0.005225722165771521,0.02982209964355413
0.25,0.15,11419,10118.434427938299,76.82362380120706,8.361930247668711,57.14349515292093,99.5944183843351,closeness_centrality,0.0015958219532023685,0.0006285822247947005,0.003942620333580784
0.25,0.15,11419,10118.434427938299,76.82362380120706,8.361930247668711,57.14349515292093,99.5944183843351,betweenness_centrality,3.930836921480661e-07,4.582778703018409e-11,4.8701998345879616e-06
0.25,0.15,11419,10118.434427938299,76.82362380120706,8.361930247668711,57.14349515292093,99.5944183843351,eigenvector_centrality,1.9257586627796553e-05,8.972302815599883e-10,0.00016931454389527802
0.25,0.2,12579,11938.117984632261,91.20836818952053,7.943300605894559,72.06663226742474,111.6248781502724,degree_centrality,0.022717181980935783,0.008532120449670163,0.04703149949194367
0.25,0.2,12579,11938.117984632261,91.20836818952053,7.943300605894559,72.06663226742474,111.6248781502724,closeness_centrality,0.0029446227102125034,0.0011021377703580597,0.006307324768050706
0.25,0.2,12579,11938.117984632261,91.20836818952053,7.943300605894559,72.06663226742474,111.6248781502724,betweenness_centrality,6.042312944771542e-07,6.480305242765502e-11,6.353750104822207e-06
0.25,0.2,12579,11938.117984632261,91.20836818952053,7.943300605894559,72.06663226742474,111.6248781502724,eigenvector_centrality,2.4478423346467516e-05,3.877902304791538e-10,0.00024331404553444376
0.25,0.25,13738,13488.012493334076,103.55110752667164,7.77773342369994,82.42375890753732,122.97064540417509,degree_centrality,0.035271818196480696,0.01651586264737665,0.060015161045789564
0.25,0.25,13738,13488.012493334076,103.55110752667164,7.77773342369994,82.42375890753732,122.97064540417509,closeness_centrality,0.004794082477454041,0.002046270023037744,0.008378103555600461
0.25,0.25,13738,13488.012493334076,103.55110752667164,7.77773342369994,82.42375890753732,122.97064540417509,betweenness_centrality,8.277435832509945e-07,2.6042281256254935e-11,7.084680935278776e-06
0.25,0.25,13738,13488.012493334076,103.55110752667164,7.77773342369994,82.42375890753732,122.97064540417509,eigenvector_centrality,2.643473449124923e-05,9.956572885063639e-10,0.00023277596457256
0.25,0.3,14897,14842.539924192562,114.31731989092815,7.706584071698037,91.90154904528549,132.6989104190969,degree_centrality,0.05061763519943228,0.025806035386526024,0.08361155465234434
0.25,0.3,14897,14842.539924192562,114.31731989092815,7.706584071698037,91.90154904528549,132.6989104190969,closeness_centrality,0.0072224670375188905,0.0033277855105678027,0.01263324981675536
0.25,0.3,14897,14842.539924192562,114.31731989092815,7.706584071698037,91.90154904528549,132.6989104190969,betweenness_centrality,1.1053170709385071e-06,1.0822687873593485e-12,9.485607121956558e-06
0.25,0.3,14897,14842.539924192562,114.31731989092815,7.706584071698037,91.90154904528549,132.6989104190969,eigenvector_centrality,2.9136974982076272e-05,1.4653428397696625e-09,0.0003436223971096244
0.25,0.35,16056,16047.35975473381,123.88566765472439,7.796506609872141,103.2400294010809,140.6813627913243,degree_centrality,0.06876985855066856,0.035628457605522496,0.11111111111111106
0.25,0.35,16056,16047.35975473381,123.88566765472439,7.796506609872141,103.2400294010809,140.6813627913243,closeness_centrality,0.01031509096118271,0.005228726740484961,0.017500356523168663
0.25,0.35,16056,16047.35975473381,123.88566765472439,7.796506609872141,103.2400294010809,140.6813627913243,betweenness_centrality,1.4271350564266039e-06,2.666193987270661e-10,1.1220190961304833e-05
0.25,0.35,16056,16047.35975473381,123.88566765472439,7.796506609872141,103.2400294010809,140.6813627913243,eigenvector_centrality,3.2083161237117134e-05,4.742404187676623e-09,0.0003934480681487526
0.25,0.4,17215,17133.33630985094,132.54410951021887,8.075604218835402,109.3811314621068,153.9474837003643,degree_centrality,0.08966255382977689,0.05057982935759102,0.13651392719472266
0.25,0.4,17215,17133.33630985094,132.54410951021887,8.075604218835402,109.3811314621068,153.9474837003643,closeness_centrality,0.014159500808474,0.007455481372842866,0.021927732345983986
0.25,0.4,17215,17133.33630985094,132.54410951021887,8.075604218835402,109.3811314621068,153.9474837003643,betweenness_centrality,1.7797358140568446e-06,1.8665405312093738e-09,1.1578726973597228e-05
0.25,0.4,17215,17133.33630985094,132.54410951021887,8.075604218835402,109.3811314621068,153.9474837003643,eigenvector_centrality,3.339643674103806e-05,1.6930657104714908e-09,0.0003339408814075373
0.25,0.45,18374,18122.44372440028,140.38671404348995,7.963092424833025,116.2734377431314,160.00985186740309,degree_centrality,0.11333817196496826,0.06814406219254526,0.17111014338478414
0.25,0.45,18374,18122.44372440028,140.38671404348995,7.963092424833025,116.2734377431314,160.00985186740309,closeness_centrality,0.01884372504235248,0.01052709873765328,0.030875737219762747
0.25,0.45,18374,18122.44372440028,140.38671404348995,7.963092424833025,116.2734377431314,160.00985186740309,betweenness_centrality,2.1906406162780443e-06,1.4003675971191267e-10,1.3308416196119923e-05
0.25,0.45,18374,18122.44372440028,140.38671404348995,7.963092424833025,116.2734377431314,160.00985186740309,eigenvector_centrality,3.665415320396679e-05,1.1052323414244934e-10,0.0003987340155119895
0.25,0.5,19534,19031.698940992876,147.63037362146056,8.099981049782533,123.54699205011893,169.17754576296383,degree_centrality,0.13976471347236333,0.0767890840470315,0.21702875760068382
0.25,0.5,19534,19031.698940992876,147.63037362146056,8.099981049782533,123.54699205011893,169.17754576296383,closeness_centrality,0.024511705929720545,0.013877902142710032,0.04114327259087608
0.25,0.5,19534,19031.698940992876,147.63037362146056,8.099981049782533,123.54699205011893,169.17754576296383,betweenness_centrality,2.6339821420340354e-06,1.7349882034951228e-08,1.5499576005625272e-05
0.25,0.5,19534,19031.698940992876,147.63037362146056,8.099981049782533,123.54699205011893,169.17754576296383,eigenvector_centrality,3.803777371436393e-05,4.738046040477448e-09,0.0005118809415690096
0.25,0.55,20693,19871.950205477002,154.32742689344062,8.068709964070633,127.63710214275184,173.09486794516522,degree_centrality,0.1688993403332204,0.1032241415461041,0.26839889679198725
0.25,0.55,20693,19871.950205477002,154.32742689344062,8.068709964070633,127.63710214275184,173.09486794516522,closeness_centrality,0.03127268280198357,0.019558870733853623,0.05390696742868712
0.25,0.55,20693,19871.950205477002,154.32742689344062,8.068709964070633,127.63710214275184,173.09486794516522,betweenness_centrality,3.120845073864686e-06,7.655347678636243e-08,1.640527554617971e-05
0.25,0.55,20693,19871.950205477002,154.32742689344062,8.068709964070633,127.63710214275184,173.09486794516522,eigenvector_centrality,3.940948561663295e-05,3.403506767281057e-10,0.0004803288201909978
0.25,0.6,21852,20653.712681583038,160.58782145551552,8.474199774617142,131.47725375967548,181.6858264577089,degree_centrality,0.2007860518378737,0.12490121127078592,0.3027209238560668
0.25,0.6,21852,20653.712681583038,160.58782145551552,8.474199774617142,131.47725375967548,181.6858264577089,closeness_centrality,0.03934429760896014,0.025138441444135396,0.06710337990062035
0.25,0.6,21852,20653.712681583038,160.58782145551552,8.474199774617142,131.47725375967548,181.6858264577089,betweenness_centrality,3.6442022108883253e-06,1.6090559413490125e-07,1.7860020127784122e-05
0.25,0.6,21852,20653.712681583038,160.58782145551552,8.474199774617142,131.47725375967548,181.6858264577089,eigenvector_centrality,3.915295400415066e-05,6.982850504882383e-11,0.0004987745921458827
0.25,0.65,23011,21384.72287285118,166.43698180829588,8.85929501566026,137.25724248877765,188.5912135781233,degree_centrality,0.23542975113304634,0.15175561684488956,0.33444621860937723
0.25,0.65,23011,21384.72287285118,166.43698180829588,8.85929501566026,137.25724248877765,188.5912135781233,closeness_centrality,0.048884547524176036,0.03140271932027616,0.07665678588845456
0.25,0.65,23011,21384.72287285118,166.43698180829588,8.85929501566026,137.25724248877765,188.5912135781233,betweenness_centrality,4.213112056050913e-06,2.148153288558637e-07,1.9109705809930788e-05
0.25,0.65,23011,21384.72287285118,166.43698180829588,8.85929501566026,137.25724248877765,188.5912135781233,eigenvector_centrality,3.894309399450648e-05,2.8236649181091616e-09,0.0005031594009978023
0.25,0.7,24170,22071.257511856016,171.92130597204496,9.03178883276331,140.5674025437683,194.16557591650596,degree_centrality,0.2728077289075981,0.195158142610603,0.3726391509814357
0.25,0.7,24170,22071.257511856016,171.92130597204496,9.03178883276331,140.5674025437683,194.16557591650596,closeness_centrality,0.06008808330552653,0.04223293247615405,0.09371309013054988
0.25,0.7,24170,22071.257511856016,171.92130597204496,9.03178883276331,140.5674025437683,194.16557591650596,betweenness_centrality,4.828771045350036e-06,3.588872767444808e-07,2.0036877187409307e-05
0.25,0.7,24170,22071.257511856016,171.92130597204496,9.03178883276331,140.5674025437683,194.16557591650596,eigenvector_centrality,3.940004045251097e-05,7.635125905872474e-11,0.0004514995333312952
0.25,0.75,25329,22718.483146412484,177.09337044864168,9.25041739756572,144.852573875906,199.326902637636,degree_centrality,0.31293882356736175,0.23614135255882965,0.4128965661844162
0.25,0.75,25329,22718.483146412484,177.09337044864168,9.25041739756572,144.852573875906,199.326902637636,closeness_centrality,0.07324597175444053,0.05216630466762406,0.10574479554731257
0.25,0.75,25329,22718.483146412484,177.09337044864168,9.25041739756572,144.852573875906,199.326902637636,betweenness_centrality,5.488393673237801e-06,5.074821283083272e-07,2.1415241278825764e-05
0.25,0.75,25329,22718.483146412484,177.09337044864168,9.25041739756572,144.852573875906,199.326902637636,eigenvector_centrality,3.977490678916061e-05,5.355886249880043e-09,0.00041318013910869773
0.25,0.8,26488,23330.70600824013,181.96087938534154,9.344460544610232,148.86522350378382,204.5822094207863,degree_centrality,0.3559312914307832,0.26839889679198725,0.44981532555926507
0.25,0.8,26488,23330.70600824013,181.96087938534154,9.344460544610232,148.86522350378382,204.5822094207863,closeness_centrality,0.08871297985713163,0.060695619116509905,0.11894892890234844
0.25,0.8,26488,23330.70600824013,181.96087938534154,9.344460544610232,148.86522350378382,204.5822094207863,betweenness_centrality,6.195631317764332e-06,7.037804628798808e-07,2.3159117543027937e-05
0.25,0.8,26488,23330.70600824013,181.96087938534154,9.344460544610232,148.86522350378382,204.5822094207863,eigenvector_centrality,4.148449487192402e-05,2.0482556035746014e-08,0.0004401606264286841
0.25,0.85,27648,23912.043264644464,186.58748378776554,9.51381861657242,152.30427490742127,212.406897027057,degree_centrality,0.40172745600877396,0.3027209238560668,0.5283947033112368
0.25,0.85,27648,23912.043264644464,186.58748378776554,9.51381861657242,152.30427490742127,212.406897027057,closeness_centrality,0.10686408778487552,0.0767759050656802,0.13869998126122035
0.25,0.85,27648,23912.043264644464,186.58748378776554,9.51381861657242,152.30427490742127,212.406897027057,betweenness_centrality,6.9450888256480685e-06,9.248681171586049e-07,2.46073745221545e-05
0.25,0.85,27648,23912.043264644464,186.58748378776554,9.51381861657242,152.30427490742127,212.406897027057,eigenvector_centrality,4.306959524075489e-05,4.153933717889663e-10,0.0004212132647880837
0.25,0.9,28807,24464.58192060562,190.99637520257926,9.809157878693794,155.5657915448776,216.4719309450785,degree_centrality,0.4502315769100496,0.3438009064369929,0.5460557087788904
0.25,0.9,28807,24464.58192060562,190.99637520257926,9.809157878693794,155.5657915448776,216.4719309450785,closeness_centrality,0.12812109700493227,0.09484310398288204,0.15318109117585138
0.25,0.9,28807,24464.58192060562,190.99637520257926,9.809157878693794,155.5657915448776,216.4719309450785,betweenness_centrality,7.737254335883689e-06,1.193773386151783e-06,2.621938509452728e-05
0.25,0.9,28807,24464.58192060562,190.99637520257926,9.809157878693794,155.5657915448776,216.4719309450785,eigenvector_centrality,4.364953843115025e-05,1.4586304424924324e-10,0.0004626153376498595
0.25,0.95,29966,24991.485200931813,195.20664097351425,10.137963566312061,158.66727411912186,220.4057576432572,degree_centrality,0.5014836534894592,0.3726391509814357,0.6070224673795582
0.25,0.95,29966,24991.485200931813,195.20664097351425,10.137963566312061,158.66727411912186,220.4057576432572,closeness_centrality,0.1530287115549459,0.12483740778316507,0.1780037334013196
0.25,0.95,29966,24991.485200931813,195.20664097351425,10.137963566312061,158.66727411912186,220.4057576432572,betweenness_centrality,8.573255547413885e-06,1.518212928933659e-06,2.7861044305127922e-05
0.25,0.95,29966,24991.485200931813,195.20664097351425,10.137963566312061,158.66727411912186,220.4057576432572,eigenvector_centrality,4.387782153954038e-05,3.151869061492571e-09,0.0005003105926014171
0.25,1.0,31125,25495.043922563982,199.22360198356606,10.392535458253532,163.61403054706037,227.30412678990635,degree_centrality,0.5555098788729214,0.4285253463653811,0.6778116481992225
0.25,1.0,31125,25495.043922563982,199.22360198356606,10.392535458253532,163.61403054706037,227.30412678990635,closeness_centrality,0.18218811861239118,0.15652394193609204,0.20389004250033957
0.25,1.0,31125,25495.043922563982,199.22360198356606,10.392535458253532,163.61403054706037,227.30412678990635,betweenness_centrality,9.453011082500082e-06,1.8826054947609632e-06,2.9423403990292285e-05
0.25,1.0,31125,25495.043922563982,199.22360198356606,10.392535458253532,163.61403054706037,227.30412678990635,eigenvector_centrality,4.467050422847062e-05,9.398740062003488e-10,0.00048059214786291653
0.3,0.0,9539,0.0,0.0,0.0,0.0,0.0,degree_centrality,0.0,0.0,0.0
0.3,0.0,9539,0.0,0.0,0.0,0.0,0.0,closeness_centrality,0.0,0.0,0.0
0.3,0.0,9539,0.0,0.0,0.0,0.0,0.0,betweenness_centrality,7.758262715427098e-37,0.0,1.5234406786656846e-35
0.3,0.0,9539,0.0,0.0,0.0,0.0,0.0,eigenvector_centrality,7.821201504156565e-34,0.0,6.933347799794049e-33
0.3,0.05,10618,5027.809372454437,36.76607586004456,9.764330364970458,11.35974956032233,60.22323472698943,degree_centrality,0.0013448815341688028,6.451508846631488e-05,0.004128965661844166
0.3,0.05,10618,5027.809372454437,36.76607586004456,9.764330364970458,11.35974956032233,60.22323472698943,closeness_centrality,0.00017235687141137288,7.530521891479831e-06,0.0005846175291878211
0.3,0.05,10618,5027.809372454437,36.76607586004456,9.764330364970458,11.35974956032233,60.22323472698943,betweenness_centrality,6.394844941835017e-08,2.868751854958112e-14,5.360618351641896e-07
0.3,0.05,10618,5027.809372454437,36.76607586004456,9.764330364970458,11.35974956032233,60.22323472698943,eigenvector_centrality,5.286761027775448e-06,1.1628652748825216e-10,3.6877667177506356e-05
0.3,0.1,11698,8064.374554813954,60.69282151516174,9.75636769403774,33.580627191893335,87.70151592551221,degree_centrality,0.005070756923275432,0.0007903098337123604,0.018644860566765047
0.3,0.1,11698,8064.374554813954,60.69282151516174,9.75636769403774,33.580627191893335,87.70151592551221,closeness_centrality,0.0006770692251453523,0.00011349734511411738,0.0023782477064707296
0.3,0.1,11698,8064.374554813954,60.69282151516174,9.75636769403774,33.580627191893335,87.70151592551221,betweenness_centrality,1.515077934430677e-07,1.1213827437572477e-13,1.5564341957143928e-06
0.3,0.1,11698,8064.374554813954,60.69282151516174,9.75636769403774,33.580627191893335,87.70151592551221,eigenvector_centrality,8.808158335087208e-06,1.289445512939157e-12,0.0001773165846894171
0.3,0.15,12777,10427.522704418256,79.38874248045474,9.173654189029472,56.11645997479588,105.32176322653436,degree_centrality,0.01117814228802761,0.0036289737262302185,0.03122530281769648
0.3,0.15,12777,10427.522704418256,79.38874248045474,9.173654189029472,56.11645997479588,105.32176322653436,closeness_centrality,0.0015552052411178865,0.0004821393578007333,0.004189820082605749
0.3,0.15,12777,10427.522704418256,79.38874248045474,9.173654189029472,56.11645997479588,105.32176322653436,betweenness_centrality,2.7301511737706854e-07,8.690909216521273e-12,1.939475208214014e-06
0.3,0.15,12777,10427.522704418256,79.38874248045474,9.173654189029472,56.11645997479588,105.32176322653436,eigenvector_centrality,1.1886135183667347e-05,7.650614796580238e-10,0.00019741447262775714
0.3,0.2,13856,12393.582844130073,95.02774073047358,8.612881384243982,72.63470993924263,121.14019704073364,degree_centrality,0.019651037886485687,0.00780632570442412,0.045305720875469746
0.3,0.2,13856,12393.582844130073,95.02774073047358,8.612881384243982,72.63470993924263,121.14019704073364,closeness_centrality,0.002856282867713108,0.0010739382998470963,0.006579097540776072
0.3,0.2,13856,12393.582844130073,95.02774073047358,8.612881384243982,72.63470993924263,121.14019704073364,betweenness_centrality,4.2205091349984815e-07,1.0985493316334875e-11,2.8464885817578422e-06
0.3,0.2,13856,12393.582844130073,95.02774073047358,8.612881384243982,72.63470993924263,121.14019704073364,eigenvector_centrality,1.332132810332341e-05,1.6276643102844507e-10,0.00019474282418412505
0.3,0.25,14935,14087.79681235865,108.45776074167,8.313060336429853,90.17190008934166,135.36945939597513,degree_centrality,0.030552023354461992,0.013564297350042743,0.06606345058950663
0.3,0.25,14935,14087.79681235865,108.45776074167,8.313060336429853,90.17190008934166,135.36945939597513,closeness_centrality,0.00464078368425809,0.00211536015843884,0.011126733518015934
0.3,0.25,14935,14087.79681235865,108.45776074167,8.313060336429853,90.17190008934166,135.36945939597513,betweenness_centrality,6.204799821019344e-07,1.9227590045515965e-12,3.978623855364004e-06
0.3,0.25,14935,14087.79681235865,108.45776074167,8.313060336429853,90.17190008934166,135.36945939597513,eigenvector_centrality,1.567040138699896e-05,3.994854233275663e-11,0.00015228103668835628
0.3,0.3,16015,15582.520181805716,120.33840516849958,8.260032763412275,98.03455313620238,140.83962487524104,degree_centrality,0.0438654860405477,0.018644860566765047,0.0767890840470315
0.3,0.3,16015,15582.520181805716,120.33840516849958,8.260032763412275,98.03455313620238,140.83962487524104,closeness_centrality,0.006978595079538016,0.002985315144310951,0.013302172119751644
0.3,0.3,16015,15582.520181805716,120.33840516849958,8.260032763412275,98.03455313620238,140.83962487524104,betweenness_centrality,8.505673451702124e-07,2.593485843944172e-10,4.995157173864448e-06
0.3,0.3,16015,15582.520181805716,120.33840516849958,8.260032763412275,98.03455313620238,140.83962487524104,eigenvector_centrality,1.7250288388168403e-05,3.5071951383940725e-11,0.00016448449884257657
0.3,0.35,17094,16920.172893367868,130.98935197014578,7.791484426945926,112.02418667376847,150.0199009658031,degree_centrality,0.05951736262318353,0.02982209964355415,0.09812744955726521
0.3,0.35,17094,16920.172893367868,130.98935197014578,7.791484426945926,112.02418667376847,150.0199009658031,closeness_centrality,0.009916580340713754,0.005061306122448984,0.017899714848562457
0.3,0.35,17094,16920.172893367868,130.98935197014578,7.791484426945926,112.02418667376847,150.0199009658031,betweenness_centrality,1.119522676826631e-06,1.0670939016313872e-09,5.4262980345311476e-06
0.3,0.35,17094,16920.172893367868,130.98935197014578,7.791484426945926,112.02418667376847,150.0199009658031,eigenvector_centrality,1.8315872849955633e-05,8.188688759328202e-12,0.00016929208287973498
0.3,0.4,18173,18133.077959957885,140.6136928188655,7.69590469677659,121.1369458237885,160.70173233885657,degree_centrality,0.0776422315769101,0.043612199803228974,0.12490121127078596
0.3,0.4,18173,18133.077959957885,140.6136928188655,7.69590469677659,121.1369458237885,160.70173233885657,closeness_centrality,0.013572694430164945,0.007017964440029311,0.02416830555211096
0.3,0.4,18173,18133.077959957885,140.6136928188655,7.69590469677659,121.1369458237885,160.70173233885657,betweenness_centrality,1.4306065302383801e-06,2.6922833709854024e-08,6.581489302421608e-06
0.3,0.4,18173,18133.077959957885,140.6136928188655,7.69590469677659,121.1369458237885,160.70173233885657,eigenvector_centrality,2.0629758726802928e-05,3.285813414682129e-10,0.00013906522591085216
0.3,0.45,19253,19244.410459667863,149.48008138334532,7.746449280616561,128.49181150014422,171.47267858447512,degree_centrality,0.09812951404009608,0.056144255737810685,0.15175561684488953
0.3,0.45,19253,19244.410459667863,149.48008138334532,7.746449280616561,128.49181150014422,171.47267858447512,closeness_centrality,0.018027826281795705,0.009388359966418862,0.03019124748632562
0.3,0.45,19253,19244.410459667863,149.48008138334532,7.746449280616561,128.49181150014422,171.47267858447512,betweenness_centrality,1.771255794226749e-06,6.364306101514653e-08,6.800423886854141e-06
0.3,0.45,19253,19244.410459667863,149.48008138334532,7.746449280616561,128.49181150014422,171.47267858447512,eigenvector_centrality,2.1154670629668274e-05,1.9853631215153854e-10,0.0001489461783432457
0.3,0.5,20332,20268.695421316115,157.6176640907765,7.886890189704362,139.1102168853366,182.8643422438005,degree_centrality,0.12108630505959585,0.07678908404703147,0.2059482911565942
0.3,0.5,20332,20268.695421316115,157.6176640907765,7.886890189704362,139.1102168853366,182.8643422438005,closeness_centrality,0.02341591725242409,0.013582635991060906,0.04656008027162935
0.3,0.5,20332,20268.695421316115,157.6176640907765,7.886890189704362,139.1102168853366,182.8643422438005,betweenness_centrality,2.156543176810204e-06,1.1543307331716978e-07,8.223266477411703e-06
0.3,0.5,20332,20268.695421316115,157.6176640907765,7.886890189704362,139.1102168853366,182.8643422438005,eigenvector_centrality,2.3047133980125427e-05,1.2834071968556605e-10,0.0001933954785041981
0.3,0.55,21411,21219.75151296813,165.20965096057452,7.667387763660537,145.76177821476566,189.81324525802256,degree_centrality,0.14629854357187783,0.0931597877453589,0.2283995419428719
0.3,0.55,21411,21219.75151296813,165.20965096057452,7.667387763660537,145.76177821476566,189.81324525802256,closeness_centrality,0.029777689396867018,0.017523510094650863,0.05370101051081651
0.3,0.55,21411,21219.75151296813,165.20965096057452,7.667387763660537,145.76177821476566,189.81324525802256,betweenness_centrality,2.574739593556757e-06,2.0788757292710842e-07,9.452346332555518e-06
0.3,0.55,21411,21219.75151296813,165.20965096057452,7.667387763660537,145.76177821476566,189.81324525802256,eigenvector_centrality,2.359340532758796e-05,1.0008425570598788e-09,0.0001502727357493762
0.3,0.6,22491,22108.41398090944,172.28107124002622,7.609682347985773,151.9022406138016,198.6665097923457,degree_centrality,0.1740086772793987,0.1058208738568733,0.2601409654682988
0.3,0.6,22491,22108.41398090944,172.28107124002622,7.609682347985773,151.9022406138016,198.6665097923457,closeness_centrality,0.03734710737301268,0.022853509419680555,0.06452636526487462
