m,fraction,no_edges,graph_uncertainty,mean_uncertainty,std_dev_uncertainty,min_uncertainty,max_uncertainty,centrality_metric,mean_se_value,min_se_value,max_se_value
20,0.8,25820,17447.760313965624,128.50751348340785,34.25156192920695,88.66451492245153,222.04702289727686,eigenvector_centrality,0.0008384938813111299,3.4325118263160196e-08,0.010492995299619539
20,0.85,27146,17812.83509072049,131.35116526135832,35.49832796794287,90.53353643648539,229.97525553051616,degree_centrality,0.529678295511363,0.1987226012483669,0.6844405735391365
20,0.85,27146,17812.83509072049,131.35116526135832,35.49832796794287,90.53353643648539,229.97525553051616,closeness_centrality,0.12229883859142214,0.07128191263921167,0.16863828700115482
20,0.85,27146,17812.83509072049,131.35116526135832,35.49832796794287,90.53353643648539,229.97525553051616,betweenness_centrality,3.136441074242781e-05,8.306017131038233e-10,0.000809376463000286
20,0.85,27146,17812.83509072049,131.35116526135832,35.49832796794287,90.53353643648539,229.97525553051616,eigenvector_centrality,0.0008550381655905055,2.101106740927192e-07,0.010749651236444672
20,0.9,28472,18158.817569091116,133.98698347154325,36.49015759791417,93.12780787250486,233.6920074035134,degree_centrality,0.5937419073885905,0.22457702295124268,0.7386332478508412
20,0.9,28472,18158.817569091116,133.98698347154325,36.49015759791417,93.12780787250486,233.6920074035134,closeness_centrality,0.14772810759140415,0.08341809749803059,0.19555712575425216
20,0.9,28472,18158.817569091116,133.98698347154325,36.49015759791417,93.12780787250486,233.6920074035134,betweenness_centrality,3.249730034577824e-05,3.9483324340521605e-10,0.0008209261139524081
20,0.9,28472,18158.817569091116,133.98698347154325,36.49015759791417,93.12780787250486,233.6920074035134,eigenvector_centrality,0.0008765604105262262,1.6025030793402979e-09,0.010979764254122875
20,0.95,29799,18487.852411403914,136.58158474827573,37.72043016175458,94.8661511462132,239.52168123594703,degree_centrality,0.6612628828567272,0.2601409654682988,0.8020677085853453
20,0.95,29799,18487.852411403914,136.58158474827573,37.72043016175458,94.8661511462132,239.52168123594703,closeness_centrality,0.17800170373929838,0.10538991382820595,0.23033469850525248
20,0.95,29799,18487.852411403914,136.58158474827573,37.72043016175458,94.8661511462132,239.52168123594703,betweenness_centrality,3.364066721883733e-05,3.8475939489786694e-08,0.0008315031727414505
20,0.95,29799,18487.852411403914,136.58158474827573,37.72043016175458,94.8661511462132,239.52168123594703,eigenvector_centrality,0.0008882907457421203,1.9954553079186147e-09,0.011084912092885132
20,1.0,31125,18801.0758099615,139.00392022478397,38.7399613797532,96.99188577559644,243.85828538504344,degree_centrality,0.7325441847712141,0.2853018499701617,0.8458089385655068
20,1.0,31125,18801.0758099615,139.00392022478397,38.7399613797532,96.99188577559644,243.85828538504344,closeness_centrality,0.21400946286901626,0.12122063539924893,0.2539999365089443
20,1.0,31125,18801.0758099615,139.00392022478397,38.7399613797532,96.99188577559644,243.85828538504344,betweenness_centrality,3.4820186419718755e-05,1.380823350153566e-07,0.0008418914378770092
20,1.0,31125,18801.0758099615,139.00392022478397,38.7399613797532,96.99188577559644,243.85828538504344,eigenvector_centrality,0.0009039734070693308,2.0066964103610375e-09,0.01133966144901498
25,0.0,5625,0.0,0.0,0.0,0.0,0.0,degree_centrality,0.0,0.0,0.0
25,0.0,5625,0.0,0.0,0.0,0.0,0.0,closeness_centrality,0.0,0.0,0.0
25,0.0,5625,0.0,0.0,0.0,0.0,0.0,betweenness_centrality,5.2429898620474766e-36,0.0,1.925929944387236e-34
25,0.0,5625,0.0,0.0,0.0,0.0,0.0,eigenvector_centrality,1.469773437059119e-33,0.0,1.9259299443872359e-32
25,0.05,6900,4757.620624718848,32.80602887371258,7.025714584903188,13.157820597213629,50.384314312233684,degree_centrality,0.0018613893324301216,0.00014515894904920714,0.007112788503411235
25,0.05,6900,4757.620624718848,32.80602887371258,7.025714584903188,13.157820597213629,50.384314312233684,closeness_centrality,0.00018948440720305572,2.0504212846999813e-05,0.000665173641035461
25,0.05,6900,4757.620624718848,32.80602887371258,7.025714584903188,13.157820597213629,50.384314312233684,betweenness_centrality,1.6952538965177332e-06,3.1024675626000263e-12,3.5443817818006715e-05
25,0.05,6900,4757.620624718848,32.80602887371258,7.025714584903188,13.157820597213629,50.384314312233684,eigenvector_centrality,3.814542085174613e-05,4.841015028939432e-10,0.00025999072289417864
25,0.1,8175,7313.057215996424,51.884172227819185,8.516951525704151,28.16298271259506,74.67077931847905,degree_centrality,0.007080659989355009,0.0013064305414428783,0.017564232834954265
25,0.1,8175,7313.057215996424,51.884172227819185,8.516951525704151,28.16298271259506,74.67077931847905,closeness_centrality,0.0007286888968312867,0.00011875723434429966,0.0018824422357033356
25,0.1,8175,7313.057215996424,51.884172227819185,8.516951525704151,28.16298271259506,74.67077931847905,betweenness_centrality,4.21205538125281e-06,1.8512761606329982e-10,9.669928450376913e-05
25,0.1,8175,7313.057215996424,51.884172227819185,8.516951525704151,28.16298271259506,74.67077931847905,eigenvector_centrality,0.00010189266706738965,3.4018287141730797e-09,0.0008205215838432002
25,0.15,9450,9194.261030447096,65.82179636794072,10.233728606544105,38.89661655505852,96.15756891608862,degree_centrality,0.01568761794164611,0.003161239334849429,0.034128481798680665
25,0.15,9450,9194.261030447096,65.82179636794072,10.233728606544105,38.89661655505852,96.15756891608862,closeness_centrality,0.001667419297629319,0.0006339997122396541,0.0038956992413503757
25,0.15,9450,9194.261030447096,65.82179636794072,10.233728606544105,38.89661655505852,96.15756891608862,betweenness_centrality,6.943915786292664e-06,3.8013824611571285e-11,0.00018409711334869258
25,0.15,9450,9194.261030447096,65.82179636794072,10.233728606544105,38.89661655505852,96.15756891608862,eigenvector_centrality,0.00017572416750880534,1.9879698706081013e-08,0.0015945721507869277
25,0.2,10725,10699.43606628774,77.00014621225165,11.845198918659442,45.18129367986847,104.02049835494014,degree_centrality,0.02766910211125625,0.007112788503411235,0.05425718940017094
25,0.2,10725,10699.43606628774,77.00014621225165,11.845198918659442,45.18129367986847,104.02049835494014,closeness_centrality,0.003057865205359514,0.0013624664893261676,0.006214464946320637
25,0.2,10725,10699.43606628774,77.00014621225165,11.845198918659442,45.18129367986847,104.02049835494014,betweenness_centrality,9.281338160712565e-06,1.7136804014357883e-11,0.00024112653530885294
25,0.2,10725,10699.43606628774,77.00014621225165,11.845198918659442,45.18129367986847,104.02049835494014,eigenvector_centrality,0.00025232278158412454,6.937523102027409e-10,0.002186187634177369
25,0.25,12000,11959.06645834201,86.3703415924326,13.91880778124488,47.180721598025976,115.91447739088709,degree_centrality,0.04313775584264771,0.008532120449670163,0.07903098337123592
25,0.25,12000,11959.06645834201,86.3703415924326,13.91880778124488,47.180721598025976,115.91447739088709,closeness_centrality,0.004992909271487597,0.0018495551432201663,0.008934138079760116
25,0.25,12000,11959.06645834201,86.3703415924326,13.91880778124488,47.180721598025976,115.91447739088709,betweenness_centrality,1.124202264108859e-05,5.291213923440868e-11,0.0002953060563952779
25,0.25,12000,11959.06645834201,86.3703415924326,13.91880778124488,47.180721598025976,115.91447739088709,eigenvector_centrality,0.000326238898078426,1.0694336620427069e-09,0.003015000752811109
25,0.3,13275,13044.147672546915,94.46664859151905,15.84428908835317,52.85466289045029,131.94418708341527,degree_centrality,0.061988677601974185,0.014515894904920874,0.11111111111111106
25,0.3,13275,13044.147672546915,94.46664859151905,15.84428908835317,52.85466289045029,131.94418708341527,closeness_centrality,0.007533880631873689,0.003203695866143193,0.013299974642697247
25,0.3,13275,13044.147672546915,94.46664859151905,15.84428908835317,52.85466289045029,131.94418708341527,betweenness_centrality,1.2879317981103887e-05,2.9221405263640556e-11,0.0003191076487045474
25,0.3,13275,13044.147672546915,94.46664859151905,15.84428908835317,52.85466289045029,131.94418708341527,eigenvector_centrality,0.0003946863251080644,3.076551205296293e-10,0.003794157676156013
25,0.35,14550,13998.176136463246,101.69455430947696,17.828148817710225,55.60592796718799,141.880218633868,degree_centrality,0.08415890066289253,0.023289946936339723,0.14251383042208995
25,0.35,14550,13998.176136463246,101.69455430947696,17.828148817710225,55.60592796718799,141.880218633868,closeness_centrality,0.01076583259027749,0.005229842499722204,0.017969507667772944
25,0.35,14550,13998.176136463246,101.69455430947696,17.828148817710225,55.60592796718799,141.880218633868,betweenness_centrality,1.4285129702490857e-05,1.828082086439362e-12,0.00034848723940571696
25,0.35,14550,13998.176136463246,101.69455430947696,17.828148817710225,55.60592796718799,141.880218633868,eigenvector_centrality,0.00045189217325690596,2.833964006316626e-09,0.004126505918461851
25,0.4,15825,14849.930772354055,108.28148404253936,20.075114672003842,59.387470826789894,150.46780567767718,degree_centrality,0.10956029741455775,0.03266076353607199,0.18465831196271024
25,0.4,15825,14849.930772354055,108.28148404253936,20.075114672003842,59.387470826789894,150.46780567767718,closeness_centrality,0.014796512207305561,0.007575951647474796,0.0247176960956221
25,0.4,15825,14849.930772354055,108.28148404253936,20.075114672003842,59.387470826789894,150.46780567767718,betweenness_centrality,1.543308395488665e-05,1.517294443738437e-11,0.0003641630094791925
25,0.4,15825,14849.930772354055,108.28148404253936,20.075114672003842,59.387470826789894,150.46780567767718,eigenvector_centrality,0.0004950997274450166,2.9291618891716962e-08,0.004488752746171061
25,0.45,17100,15619.521772790406,114.08614465413264,21.763654353594983,61.2556004275683,161.88435502036907,degree_centrality,0.13846731504330573,0.03872518185190559,0.22457702295124268
25,0.45,17100,15619.521772790406,114.08614465413264,21.763654353594983,61.2556004275683,161.88435502036907,closeness_centrality,0.01973578933053933,0.009199742283124457,0.03400411721252012
25,0.45,17100,15619.521772790406,114.08614465413264,21.763654353594983,61.2556004275683,161.88435502036907,betweenness_centrality,1.664613803529143e-05,3.8772386960701806e-11,0.0003853886862555707
25,0.45,17100,15619.521772790406,114.08614465413264,21.763654353594983,61.2556004275683,161.88435502036907,eigenvector_centrality,0.0005418442478241314,7.883766848537183e-10,0.004882366185825628
25,0.5,18375,16321.591591863602,119.4557004858167,23.492336657549487,62.97498214426436,171.56036980859477,degree_centrality,0.170650795954904,0.048789535652650776,0.27678585829260804
25,0.5,18375,16321.591591863602,119.4557004858167,23.492336657549487,62.97498214426436,171.56036980859477,closeness_centrality,0.02571764442404039,0.01201992733044621,0.040739732670749415
25,0.5,18375,16321.591591863602,119.4557004858167,23.492336657549487,62.97498214426436,171.56036980859477,betweenness_centrality,1.7713484670627465e-05,1.673300615843898e-10,0.00039991899983586485
25,0.5,18375,16321.591591863602,119.4557004858167,23.492336657549487,62.97498214426436,171.56036980859477,eigenvector_centrality,0.0005805889643343726,1.772293598553082e-07,0.005254803304032915
25,0.55,19650,16967.150719935933,124.42319320812094,25.31253678699065,66.20956996783322,186.10564356525208,degree_centrality,0.20627654392671088,0.056144255737810685,0.3206561184497024
25,0.55,19650,16967.150719935933,124.42319320812094,25.31253678699065,66.20956996783322,186.10564356525208,closeness_centrality,0.032969471940923464,0.014176562829585473,0.049984858914132735
25,0.55,19650,16967.150719935933,124.42319320812094,25.31253678699065,66.20956996783322,186.10564356525208,betweenness_centrality,1.868815915839147e-05,1.7387453755561894e-11,0.00041610877072633306
25,0.55,19650,16967.150719935933,124.42319320812094,25.31253678699065,66.20956996783322,186.10564356525208,eigenvector_centrality,0.0006144612513325843,1.381466361078247e-08,0.005441124416213824
25,0.6,20925,17564.69684156666,128.97074646496964,26.803067433503607,67.58774509568966,190.2586466559568,degree_centrality,0.24536584893792024,0.08361155465234431,0.358074869760165
25,0.6,20925,17564.69684156666,128.97074646496964,26.803067433503607,67.58774509568966,190.2586466559568,closeness_centrality,0.04164692931353066,0.022354180552540046,0.06022571216818848
25,0.6,20925,17564.69684156666,128.97074646496964,26.803067433503607,67.58774509568966,190.2586466559568,betweenness_centrality,1.972232240787536e-05,6.3803551908111015e-12,0.0004335130838206988
25,0.6,20925,17564.69684156666,128.97074646496964,26.803067433503607,67.58774509568966,190.2586466559568,eigenvector_centrality,0.0006472467265434636,1.1621640638769203e-07,0.00590297242554228
25,0.65,22200,18120.930846447158,133.300120800008,28.50842922096058,69.16097106799482,199.56381570869286,degree_centrality,0.2876609086950211,0.09812744955726517,0.4180739020338381
25,0.65,22200,18120.930846447158,133.300120800008,28.50842922096058,69.16097106799482,199.56381570869286,closeness_centrality,0.0519812080496755,0.027971387291897316,0.07560722470331677
25,0.65,22200,18120.930846447158,133.300120800008,28.50842922096058,69.16097106799482,199.56381570869286,betweenness_centrality,2.0687811049018524e-05,2.5188693455289634e-12,0.0004469303621811335
25,0.65,22200,18120.930846447158,133.300120800008,28.50842922096058,69.16097106799482,199.56381570869286,eigenvector_centrality,0.0006708579482414749,3.922040580241692e-09,0.006195107161477524
25,0.7,23475,18641.233233456533,137.26931937569688,29.905540373493466,70.627460408137,205.90703107977217,degree_centrality,0.3335237818744857,0.11653037854228156,0.4883147046015386
25,0.7,23475,18641.233233456533,137.26931937569688,29.905540373493466,70.627460408137,205.90703107977217,closeness_centrality,0.06426009076229738,0.03480141650343157,0.09589345024654239
25,0.7,23475,18641.233233456533,137.26931937569688,29.905540373493466,70.627460408137,205.90703107977217,betweenness_centrality,2.1661940792608766e-05,8.927011794248032e-13,0.0004588829570194438
25,0.7,23475,18641.233233456533,137.26931937569688,29.905540373493466,70.627460408137,205.90703107977217,eigenvector_centrality,0.0006998399476354007,3.1917398828454333e-08,0.006568136714053531
25,0.75,24750,19129.99158345046,141.05979091326648,31.40366669519,72.4793229407626,219.0743788538069,degree_centrality,0.3826806664408635,0.13949775003628967,0.5342494475895548
25,0.75,24750,19129.99158345046,141.05979091326648,31.40366669519,72.4793229407626,219.0743788538069,closeness_centrality,0.0788378013556134,0.04399893657076982,0.11059672520174345
25,0.75,24750,19129.99158345046,141.05979091326648,31.40366669519,72.4793229407626,219.0743788538069,betweenness_centrality,2.262995901451873e-05,5.919741980420704e-11,0.00046859640852993633
25,0.75,24750,19129.99158345046,141.05979091326648,31.40366669519,72.4793229407626,219.0743788538069,eigenvector_centrality,0.0007220276885344657,2.9516176007995046e-08,0.0066091394351348465
25,0.8,26025,19590.831942906378,144.56060670648893,32.57481314148862,73.63129030127399,223.61958900081274,degree_centrality,0.43534768794051654,0.16452960436121988,0.5945710553055594
25,0.8,26025,19590.831942906378,144.56060670648893,32.57481314148862,73.63129030127399,223.61958900081274,closeness_centrality,0.09603086596387293,0.0539019022935107,0.13022684310018906
25,0.8,26025,19590.831942906378,144.56060670648893,32.57481314148862,73.63129030127399,223.61958900081274,betweenness_centrality,2.363125787044154e-05,5.2237647075041176e-11,0.0004793020500760189
25,0.8,26025,19590.831942906378,144.56060670648893,32.57481314148862,73.63129030127399,223.61958900081274,eigenvector_centrality,0.0007476535406951655,3.243822537058514e-08,0.006972745768359033
25,0.85,27300,20026.78622039036,147.95608625011224,33.971361896134624,75.66417070066635,229.68841314134914,degree_centrality,0.4912502701569327,0.17781971258528087,0.6712149804035419
25,0.85,27300,20026.78622039036,147.95608625011224,33.971361896134624,75.66417070066635,229.68841314134914,closeness_centrality,0.11642867329801987,0.06667871604938273,0.15493718197494669
25,0.85,27300,20026.78622039036,147.95608625011224,33.971361896134624,75.66417070066635,229.68841314134914,betweenness_centrality,2.4626922791206408e-05,2.085675431612524e-09,0.00048913574739455
25,0.85,27300,20026.78622039036,147.95608625011224,33.971361896134624,75.66417070066635,229.68841314134914,eigenvector_centrality,0.0007649790790786912,2.7096891780159742e-08,0.007323225369670985
25,0.9,28575,20440.415799298687,151.1883866753494,35.302087362337275,76.56426110142601,236.57023318841829,degree_centrality,0.5504533152691083,0.19162594151707227,0.731746262157062
25,0.9,28575,20440.415799298687,151.1883866753494,35.302087362337275,76.56426110142601,236.57023318841829,closeness_centrality,0.14052601060751427,0.07403309084741927,0.18188571550335964
25,0.9,28575,20440.415799298687,151.1883866753494,35.302087362337275,76.56426110142601,236.57023318841829,betweenness_centrality,2.56471601482427e-05,1.166930524286368e-08,0.0004977149409082626
25,0.9,28575,20440.415799298687,151.1883866753494,35.302087362337275,76.56426110142601,236.57023318841829,eigenvector_centrality,0.0007801086497561794,1.7364442220092863e-09,0.007601574564552706
25,0.95,29850,20833.904474797484,154.16679835443523,36.28528168923124,77.52230885521855,240.67806956031123,degree_centrality,0.6133926872147218,0.21330301124175408,0.8020677085853453
25,0.95,29850,20833.904474797484,154.16679835443523,36.28528168923124,77.52230885521855,240.67806956031123,closeness_centrality,0.1691093194576791,0.08625517159763314,0.21210894165671632
25,0.95,29850,20833.904474797484,154.16679835443523,36.28528168923124,77.52230885521855,240.67806956031123,betweenness_centrality,2.6703383284384898e-05,3.0544553481697223e-09,0.0005057013084072752
25,0.95,29850,20833.904474797484,154.16679835443523,36.28528168923124,77.52230885521855,240.67806956031123,eigenvector_centrality,0.0008023127369996809,3.325395851284519e-07,0.0077651023023766015
25,1.0,31125,21209.129447805968,157.09403060330325,37.47741281746555,78.52935827489436,244.68991710173904,degree_centrality,0.6793693004951535,0.2520120643215431,0.8831470460153867
25,1.0,31125,21209.129447805968,157.09403060330325,37.47741281746555,78.52935827489436,244.68991710173904,closeness_centrality,0.20286292297924732,0.11170608253024107,0.23780673677793013
25,1.0,31125,21209.129447805968,157.09403060330325,37.47741281746555,78.52935827489436,244.68991710173904,betweenness_centrality,2.7782396353947516e-05,4.703113988415027e-08,0.000513044531418629
25,1.0,31125,21209.129447805968,157.09403060330325,37.47741281746555,78.52935827489436,244.68991710173904,eigenvector_centrality,0.0008153692456337986,2.9634598795487122e-08,0.008054180848581111
30,0.0,6600,0.0,0.0,0.0,0.0,0.0,degree_centrality,0.0,0.0,0.0
30,0.0,6600,0.0,0.0,0.0,0.0,0.0,closeness_centrality,0.0,0.0,0.0
30,0.0,6600,0.0,0.0,0.0,0.0,0.0,betweenness_centrality,1.7970487437630803e-36,0.0,4.81482486096809e-35
30,0.0,6600,0.0,0.0,0.0,0.0,0.0,eigenvector_centrality,5.361307482687968e-34,0.0,1.9259299443872359e-32
30,0.05,7826,4894.718726859932,34.02705172651624,8.302330522574286,7.022367813028454,61.44129307841093,degree_centrality,0.0017355849099208074,1.6128772116578273e-05,0.007112788503411235
30,0.05,7826,4894.718726859932,34.02705172651624,8.302330522574286,7.022367813028454,61.44129307841093,closeness_centrality,0.00017957849506154775,3.3624073359778083e-06,0.0007075380254221643
30,0.05,7826,4894.718726859932,34.02705172651624,8.302330522574286,7.022367813028454,61.44129307841093,betweenness_centrality,1.1194951774190912e-06,5.959139367973685e-14,3.238691936429978e-05
30,0.05,7826,4894.718726859932,34.02705172651624,8.302330522574286,7.022367813028454,61.44129307841093,eigenvector_centrality,2.5531206418541182e-05,1.857185631873562e-09,0.0001940115250374069
30,0.1,9052,7621.606597373093,54.231745144426974,9.448569913472214,22.460936026145045,78.81633460212605,degree_centrality,0.006625054434605894,0.00025806035386525953,0.02090288866308607
30,0.1,9052,7621.606597373093,54.231745144426974,9.448569913472214,22.460936026145045,78.81633460212605,closeness_centrality,0.0007070970115436226,4.288279576180116e-05,0.0020677068345757816
30,0.1,9052,7621.606597373093,54.231745144426974,9.448569913472214,22.460936026145045,78.81633460212605,betweenness_centrality,3.130160424462426e-06,5.653999091991274e-11,7.255865348068916e-05
30,0.1,9052,7621.606597373093,54.231745144426974,9.448569913472214,22.460936026145045,78.81633460212605,eigenvector_centrality,7.394610266764085e-05,4.527196703435442e-09,0.0005896499186098567
30,0.15,10279,9664.974809694433,69.47169720075762,9.985545514457373,42.677095322968626,99.39478137136578,degree_centrality,0.014594216222319,0.0013064305414428802,0.03562845760552249
30,0.15,10279,9664.974809694433,69.47169720075762,9.985545514457373,42.677095322968626,99.39478137136578,closeness_centrality,0.001621598965076955,0.00022279940725715924,0.0037683686654329447
30,0.15,10279,9664.974809694433,69.47169720075762,9.985545514457373,42.677095322968626,99.39478137136578,betweenness_centrality,5.103149549666316e-06,3.015736110615619e-11,0.00011505841317906275
30,0.15,10279,9664.974809694433,69.47169720075762,9.985545514457373,42.677095322968626,99.39478137136578,eigenvector_centrality,0.0001309019271491769,1.2717833674803462e-10,0.0010468276016601327
30,0.2,11505,11317.153014265403,81.82297690409415,12.078679365155699,56.494111978702236,116.71617723782853,degree_centrality,0.025782035773616548,0.004128965661844159,0.06401509653070114
30,0.2,11505,11317.153014265403,81.82297690409415,12.078679365155699,56.494111978702236,116.71617723782853,closeness_centrality,0.003007728374658727,0.0007306187873658354,0.006946905922296433
30,0.2,11505,11317.153014265403,81.82297690409415,12.078679365155699,56.494111978702236,116.71617723782853,betweenness_centrality,6.890003783138498e-06,1.3419670624899707e-10,0.00015146895770498948
30,0.2,11505,11317.153014265403,81.82297690409415,12.078679365155699,56.494111978702236,116.71617723782853,eigenvector_centrality,0.00019212794444961853,1.587983065513368e-09,0.0015048887484660127
30,0.25,12731,12711.391206769424,92.19755632993635,13.391528842301097,60.58118589310269,132.28396048986122,degree_centrality,0.04004503153174946,0.00780632570442412,0.09315978774535896
30,0.25,12731,12711.391206769424,92.19755632993635,13.391528842301097,60.58118589310269,132.28396048986122,closeness_centrality,0.004884701184881595,0.0014264891530768923,0.01049992379210485
30,0.25,12731,12711.391206769424,92.19755632993635,13.391528842301097,60.58118589310269,132.28396048986122,betweenness_centrality,8.654656389103922e-06,1.1356346826532205e-10,0.00018933267960777133
30,0.25,12731,12711.391206769424,92.19755632993635,13.391528842301097,60.58118589310269,132.28396048986122,eigenvector_centrality,0.0002530050024886025,7.36965148465175e-09,0.0021837819691683555
30,0.3,13958,13921.083953538535,101.3886184708879,15.613424509305625,63.82956366812699,140.48658577641388,degree_centrality,0.057397654876534296,0.010903049950807238,0.12490121127078592
30,0.3,13958,13921.083953538535,101.3886184708879,15.613424509305625,63.82956366812699,140.48658577641388,closeness_centrality,0.007370110908116914,0.0023874806232117287,0.014699648569740624
30,0.3,13958,13921.083953538535,101.3886184708879,15.613424509305625,63.82956366812699,140.48658577641388,betweenness_centrality,1.0136860230382106e-05,1.7475341496900666e-10,0.00021949608315338044
30,0.3,13958,13921.083953538535,101.3886184708879,15.613424509305625,63.82956366812699,140.48658577641388,eigenvector_centrality,0.00030117002663215017,2.2592671798253908e-08,0.002682077699890999
30,0.35,15184,14989.205706710734,109.36403593226265,16.94413682104617,66.9211453552632,149.92418397233692,degree_centrality,0.07791861421589971,0.016515862647376638,0.16452960436121994
30,0.35,15184,14989.205706710734,109.36403593226265,16.94413682104617,66.9211453552632,149.92418397233692,closeness_centrality,0.010500241244887716,0.003639304051630219,0.020425405770098718
30,0.35,15184,14989.205706710734,109.36403593226265,16.94413682104617,66.9211453552632,149.92418397233692,betweenness_centrality,1.1569021147512797e-05,6.07852087726627e-14,0.00024158808545167234
30,0.35,15184,14989.205706710734,109.36403593226265,16.94413682104617,66.9211453552632,149.92418397233692,eigenvector_centrality,0.00035403311058490307,3.9468379328198724e-09,0.003104482259555047
30,0.4,16410,15946.8219053614,116.62298685939822,18.657347635013483,68.4370633413156,161.37987002993842,degree_centrality,0.10152287866324734,0.024531862389316286,0.18812599796777468
30,0.4,16410,15946.8219053614,116.62298685939822,18.657347635013483,68.4370633413156,161.37987002993842,closeness_centrality,0.014411738046703761,0.004925001458289143,0.02409158530956646
30,0.4,16410,15946.8219053614,116.62298685939822,18.657347635013483,68.4370633413156,161.37987002993842,betweenness_centrality,1.27816447168504e-05,2.0483156533828535e-13,0.00026071063841343387
30,0.4,16410,15946.8219053614,116.62298685939822,18.657347635013483,68.4370633413156,161.37987002993842,eigenvector_centrality,0.00039878495289505145,2.765845979589992e-11,0.003434001951643052
30,0.45,17636,16815.085483499755,123.11164969366797,20.133277530405707,69.66566221828762,175.67192425288852,degree_centrality,0.12841044499282278,0.02982209964355411,0.22457702295124268
30,0.45,17636,16815.085483499755,123.11164969366797,20.133277530405707,69.66566221828762,175.67192425288852,closeness_centrality,0.01921829437113049,0.008299236354143272,0.03282709012796688
30,0.45,17636,16815.085483499755,123.11164969366797,20.133277530405707,69.66566221828762,175.67192425288852,betweenness_centrality,1.3988402182987779e-05,5.151584127482862e-11,0.00027649244433912103
30,0.45,17636,16815.085483499755,123.11164969366797,20.133277530405707,69.66566221828762,175.67192425288852,eigenvector_centrality,0.00044395800166300496,1.3523180069451967e-09,0.003680263863749607
30,0.5,18862,17609.51367981046,129.0687164390671,21.663887483893713,71.58553981921492,185.3560984372061,degree_centrality,0.15843899291946897,0.03872518185190561,0.2601409654682989
30,0.5,18862,17609.51367981046,129.0687164390671,21.663887483893713,71.58553981921492,185.3560984372061,closeness_centrality,0.025055869706055483,0.010298659019652956,0.04007143602107268
30,0.5,18862,17609.51367981046,129.0687164390671,21.663887483893713,71.58553981921492,185.3560984372061,betweenness_centrality,1.5073324196939312e-05,2.8969315839481957e-16,0.0002961269011879537
30,0.5,18862,17609.51367981046,129.0687164390671,21.663887483893713,71.58553981921492,185.3560984372061,eigenvector_centrality,0.00048647640120426876,4.021355992647067e-08,0.004162327594889633
30,0.55,20089,18342.425940586454,134.57742488906868,23.08155310574621,73.87559325191238,193.2136983602148,degree_centrality,0.19167123110917583,0.04878953565265075,0.3027209238560668
30,0.55,20089,18342.425940586454,134.57742488906868,23.08155310574621,73.87559325191238,193.2136983602148,closeness_centrality,0.032087965652661365,0.01424236328871234,0.04849274825318857
30,0.55,20089,18342.425940586454,134.57742488906868,23.08155310574621,73.87559325191238,193.2136983602148,betweenness_centrality,1.6112293853833445e-05,1.8678146632428088e-12,0.0003153666871691014
30,0.55,20089,18342.425940586454,134.57742488906868,23.08155310574621,73.87559325191238,193.2136983602148,eigenvector_centrality,0.0005241992625438662,2.6044924063940457e-08,0.004714608136729463
30,0.6,21315,19021.749790672544,139.73704035380214,24.58754801582733,74.70235731005184,199.26261369958752,degree_centrality,0.22797567781164804,0.06001516104578955,0.34852663666715056
30,0.6,21315,19021.749790672544,139.73704035380214,24.58754801582733,74.70235731005184,199.26261369958752,closeness_centrality,0.04049587627679934,0.018571739781890712,0.06675404326619701
30,0.6,21315,19021.749790672544,139.73704035380214,24.58754801582733,74.70235731005184,199.26261369958752,betweenness_centrality,1.7080006448646e-05,3.3542269842737153e-15,0.00032912146362354595
30,0.6,21315,19021.749790672544,139.73704035380214,24.58754801582733,74.70235731005184,199.26261369958752,eigenvector_centrality,0.0005569583017801349,1.0114066035265749e-07,0.0050867086347776945
30,0.65,22541,19655.33112653656,144.585413631785,26.124639028186575,76.72982949767157,204.6574171897007,degree_centrality,0.2673100111288526,0.07457944226706019,0.39755810390154994
30,0.65,22541,19655.33112653656,144.585413631785,26.124639028186575,76.72982949767157,204.6574171897007,closeness_centrality,0.05046273907383496,0.023239714909725675,0.07974115090938161
30,0.65,22541,19655.33112653656,144.585413631785,26.124639028186575,76.72982949767157,204.6574171897007,betweenness_centrality,1.803209436431758e-05,1.7693391431171968e-10,0.0003413005372601505
30,0.65,22541,19655.33112653656,144.585413631785,26.124639028186575,76.72982949767157,204.6574171897007,eigenvector_centrality,0.0005835119315681935,1.1311269725822207e-08,0.0054353654388683585
30,0.7,23768,20249.466935746,149.09513238824528,27.469072637822578,78.32336872029208,215.14176134455758,degree_centrality,0.3098819696456508,0.08130514023967354,0.4606538604216061
30,0.7,23768,20249.466935746,149.09513238824528,27.469072637822578,78.32336872029208,215.14176134455758,closeness_centrality,0.06224889069816153,0.02769543941219223,0.09660430761318323
30,0.7,23768,20249.466935746,149.09513238824528,27.469072637822578,78.32336872029208,215.14176134455758,betweenness_centrality,1.8965525702960153e-05,3.029654349030706e-11,0.00035302910739396355
30,0.7,23768,20249.466935746,149.09513238824528,27.469072637822578,78.32336872029208,215.14176134455758,eigenvector_centrality,0.0006123521256488871,1.9284083482966653e-07,0.00579935997450347
30,0.75,24994,20807.963510823127,153.38499984985248,28.828433903251838,79.95118102178729,217.3093945344919,degree_centrality,0.35548304059611924,0.09562748987919548,0.5110240157416815
