rewiring_probability,fraction,no_edges,graph_uncertainty,mean_uncertainty,std_dev_uncertainty,min_uncertainty,max_uncertainty,centrality_metric,mean_se_value,min_se_value,max_se_value
0.15,0.9,28138,7371.918576590701,55.961305314487596,5.058801545141127,37.21569632723493,69.12386053970043,closeness_centrality,0.3544161987647114,0.2759145559453696,0.4304087380633843
0.15,0.9,28138,7371.918576590701,55.961305314487596,5.058801545141127,37.21569632723493,69.12386053970043,betweenness_centrality,0.0001013907715363781,1.346231066809473e-07,0.0010191395224565536
0.15,0.9,28138,7371.918576590701,55.961305314487596,5.058801545141127,37.21569632723493,69.12386053970043,eigenvector_centrality,0.00015769206569640217,3.6826340757507373e-10,0.0014582330283116288
0.15,0.95,29631,7467.2298234147,56.72438411738593,5.143456812220957,37.48623939779953,69.37125021123693,degree_centrality,0.8316250383058365,0.7525039918710987,0.8983080918049707
0.15,0.95,29631,7467.2298234147,56.72438411738593,5.143456812220957,37.48623939779953,69.37125021123693,closeness_centrality,0.4055790888865614,0.33446744519643096,0.476573906137245
0.15,0.95,29631,7467.2298234147,56.72438411738593,5.143456812220957,37.48623939779953,69.37125021123693,betweenness_centrality,0.00010461900708008541,3.0634289073323595e-07,0.0010285598516660307
0.15,0.95,29631,7467.2298234147,56.72438411738593,5.143456812220957,37.48623939779953,69.37125021123693,eigenvector_centrality,0.00015616927422655423,1.8519316556774875e-09,0.0013625441084349989
0.15,1.0,31125,7557.8139955512015,57.448640751053496,5.223728725615399,38.18060215961466,70.48444379663364,degree_centrality,0.9213130110804643,0.8983080918049707,0.9523878647118593
0.15,1.0,31125,7557.8139955512015,57.448640751053496,5.223728725615399,38.18060215961466,70.48444379663364,closeness_centrality,0.46567566035517993,0.4111507445456735,0.5249836028663168
0.15,1.0,31125,7557.8139955512015,57.448640751053496,5.223728725615399,38.18060215961466,70.48444379663364,betweenness_centrality,0.00010794241278670375,5.548341787334731e-07,0.0010409849408298127
0.15,1.0,31125,7557.8139955512015,57.448640751053496,5.223728725615399,38.18060215961466,70.48444379663364,eigenvector_centrality,0.00015687297926250118,1.9916165198913354e-08,0.0015046797931544753
0.2,0.0,1250,0.0,0.0,0.0,0.0,0.0,degree_centrality,0.0,0.0,0.0
0.2,0.0,1250,0.0,0.0,0.0,0.0,0.0,closeness_centrality,0.0,0.0,0.0
0.2,0.0,1250,0.0,0.0,0.0,0.0,0.0,betweenness_centrality,1.781400562964934e-35,0.0,3.009265538105056e-34
0.2,0.0,1250,0.0,0.0,0.0,0.0,0.0,eigenvector_centrality,1.0400021699691074e-34,0.0,1.7333369499485123e-33
0.2,0.05,2744,2722.2971944287933,18.946824408633788,3.197062813692337,9.481799431665753,29.636253477459363,degree_centrality,0.0024714440089675977,0.0002580603538652602,0.008532120449670168
0.2,0.05,2744,2722.2971944287933,18.946824408633788,3.197062813692337,9.481799431665753,29.636253477459363,closeness_centrality,0.024738120158921597,0.01219064382730422,0.04486159336419754
0.2,0.05,2744,2722.2971944287933,18.946824408633788,3.197062813692337,9.481799431665753,29.636253477459363,betweenness_centrality,3.851395520698481e-05,2.695408055809975e-10,0.000496736499789218
0.2,0.05,2744,2722.2971944287933,18.946824408633788,3.197062813692337,9.481799431665753,29.636253477459363,eigenvector_centrality,0.0001410390527366292,4.918874463610954e-10,0.0009724747008236591
0.2,0.1,4238,3702.1616329202475,26.685565717175844,3.45110826008843,16.495261691472315,36.56646795336619,degree_centrality,0.009573393977516489,0.0016128772116578759,0.020902888663086077
0.2,0.1,4238,3702.1616329202475,26.685565717175844,3.45110826008843,16.495261691472315,36.56646795336619,closeness_centrality,0.042247608319345674,0.0272537720765169,0.0620263142796179
0.2,0.1,4238,3702.1616329202475,26.685565717175844,3.45110826008843,16.495261691472315,36.56646795336619,betweenness_centrality,4.566541223874752e-05,2.9107070626336073e-09,0.0005857231176741192
0.2,0.1,4238,3702.1616329202475,26.685565717175844,3.45110826008843,16.495261691472315,36.56646795336619,eigenvector_centrality,0.00015216076815567872,1.0924921075684622e-09,0.0010770708642340997
0.2,0.15,5731,4330.384685216082,31.681204456154767,3.6489304047154776,22.026496426315216,41.8801241451479,degree_centrality,0.021271011757874877,0.006451508846631506,0.045305720875469746
0.2,0.15,5731,4330.384685216082,31.681204456154767,3.6489304047154776,22.026496426315216,41.8801241451479,closeness_centrality,0.04941073927994522,0.03250437090008254,0.0721230178424429
0.2,0.15,5731,4330.384685216082,31.681204456154767,3.6489304047154776,22.026496426315216,41.8801241451479,betweenness_centrality,4.836089444576426e-05,1.0631115053035083e-10,0.0005897190694884053
0.2,0.15,5731,4330.384685216082,31.681204456154767,3.6489304047154776,22.026496426315216,41.8801241451479,eigenvector_centrality,0.00014646836104473718,6.605920402010012e-10,0.001009608480235174
0.2,0.2,7225,4795.00596668592,35.383629279923376,3.708095271694004,24.685297603274027,46.01100277360685,degree_centrality,0.037504556378122944,0.013564297350042736,0.0767890840470315
0.2,0.2,7225,4795.00596668592,35.383629279923376,3.708095271694004,24.685297603274027,46.01100277360685,closeness_centrality,0.05632357144761734,0.036099095441432305,0.07997822435762095
0.2,0.2,7225,4795.00596668592,35.383629279923376,3.708095271694004,24.685297603274027,46.01100277360685,betweenness_centrality,5.085766789393174e-05,4.860061743260831e-10,0.0006378239833113654
0.2,0.2,7225,4795.00596668592,35.383629279923376,3.708095271694004,24.685297603274027,46.01100277360685,eigenvector_centrality,0.00014972265802822273,1.7800538750802995e-09,0.0010516158631483532
0.2,0.25,8719,5163.871330604316,38.319663564045115,3.841906364913341,26.836985324543516,49.57735435363438,degree_centrality,0.05835454266866669,0.02090288866308607,0.10582087385687328
0.2,0.25,8719,5163.871330604316,38.319663564045115,3.841906364913341,26.836985324543516,49.57735435363438,closeness_centrality,0.06408350505914286,0.04211769808603017,0.09036253739742277
0.2,0.25,8719,5163.871330604316,38.319663564045115,3.841906364913341,26.836985324543516,49.57735435363438,betweenness_centrality,5.318509083448782e-05,1.7660582048024058e-10,0.0006885854830000679
0.2,0.25,8719,5163.871330604316,38.319663564045115,3.841906364913341,26.836985324543516,49.57735435363438,eigenvector_centrality,0.00014633884934610555,1.535001831446001e-11,0.0011419121790232285
0.2,0.3,10212,5469.653422365328,40.76153691958558,3.994014383642351,28.38344651379465,51.84196217127765,degree_centrality,0.08374458476476183,0.04361219980322897,0.13356236189738874
0.2,0.3,10212,5469.653422365328,40.76153691958558,3.994014383642351,28.38344651379465,51.84196217127765,closeness_centrality,0.07282286151904221,0.04898000652611289,0.09752715299844261
0.2,0.3,10212,5469.653422365328,40.76153691958558,3.994014383642351,28.38344651379465,51.84196217127765,betweenness_centrality,5.5304852617764786e-05,6.945732923567198e-10,0.0006880156537513672
0.2,0.3,10212,5469.653422365328,40.76153691958558,3.994014383642351,28.38344651379465,51.84196217127765,eigenvector_centrality,0.00014520264557154656,2.131746522742623e-11,0.0011252498243359338
0.2,0.35,11706,5731.133576696041,42.848568562824624,4.134459361235335,29.409465141708132,55.50973761866122,degree_centrality,0.11372100449992735,0.061999000016128764,0.1744487992129159
0.2,0.35,11706,5731.133576696041,42.848568562824624,4.134459361235335,29.409465141708132,55.50973761866122,closeness_centrality,0.0826912588323871,0.05710851432069552,0.10746693527283419
0.2,0.35,11706,5731.133576696041,42.848568562824624,4.134459361235335,29.409465141708132,55.50973761866122,betweenness_centrality,5.749996128619662e-05,3.24345045397851e-10,0.0006942672890029383
0.2,0.35,11706,5731.133576696041,42.848568562824624,4.134459361235335,29.409465141708132,55.50973761866122,eigenvector_centrality,0.00014323524980255307,5.370554782410913e-09,0.0009819816042906636
0.2,0.4,13200,5959.425845212033,44.666659299338484,4.252654519090625,30.1508005088791,56.34853593749108,degree_centrality,0.1483496072643989,0.08595022660924823,0.2322543184787342
0.2,0.4,13200,5959.425845212033,44.666659299338484,4.252654519090625,30.1508005088791,56.34853593749108,closeness_centrality,0.0938568774072577,0.06303101805861525,0.12234519300854503
0.2,0.4,13200,5959.425845212033,44.666659299338484,4.252654519090625,30.1508005088791,56.34853593749108,betweenness_centrality,5.996094248561407e-05,3.4883016204340377e-10,0.0007102855774341796
0.2,0.4,13200,5959.425845212033,44.666659299338484,4.252654519090625,30.1508005088791,56.34853593749108,eigenvector_centrality,0.0001436824992497518,1.9580565339732612e-08,0.0013129686838918512
0.2,0.45,14694,6162.019462541249,46.28644790833745,4.4199510377067615,31.23452819495828,58.30451002804924,degree_centrality,0.18756484572829474,0.10065966677956804,0.27678585829260816
0.2,0.45,14694,6162.019462541249,46.28644790833745,4.4199510377067615,31.23452819495828,58.30451002804924,closeness_centrality,0.10649136885954866,0.07208443645092329,0.13982233333920294
0.2,0.45,14694,6162.019462541249,46.28644790833745,4.4199510377067615,31.23452819495828,58.30451002804924,betweenness_centrality,6.228712128432649e-05,2.3416232960856e-12,0.0006935204454153595
0.2,0.45,14694,6162.019462541249,46.28644790833745,4.4199510377067615,31.23452819495828,58.30451002804924,eigenvector_centrality,0.000139462988177794,2.2032515759059646e-10,0.0013867290180054276
0.2,0.5,16188,6344.122331731819,47.74127929343423,4.564492973664432,32.40531936441462,60.59299758515731,degree_centrality,0.23136826825373788,0.1335623618973887,0.3344462186093771
0.2,0.5,16188,6344.122331731819,47.74127929343423,4.564492973664432,32.40531936441462,60.59299758515731,closeness_centrality,0.12083238347985874,0.08133910378233554,0.15740229767361366
0.2,0.5,16188,6344.122331731819,47.74127929343423,4.564492973664432,32.40531936441462,60.59299758515731,betweenness_centrality,6.475350631308835e-05,1.660899375966526e-09,0.0007064023340797833
0.2,0.5,16188,6344.122331731819,47.74127929343423,4.564492973664432,32.40531936441462,60.59299758515731,eigenvector_centrality,0.00013730058162441454,1.4992920826809017e-10,0.0013237218620277959
0.2,0.55,17681,6509.3974176154925,49.06512015974471,4.716748174872627,32.93622317024944,62.19211781400651,degree_centrality,0.27970039192916224,0.19162594151707227,0.3975581039015498
0.2,0.55,17681,6509.3974176154925,49.06512015974471,4.716748174872627,32.93622317024944,62.19211781400651,closeness_centrality,0.1370924204355087,0.09391377996319177,0.19857327608386235
0.2,0.55,17681,6509.3974176154925,49.06512015974471,4.716748174872627,32.93622317024944,62.19211781400651,betweenness_centrality,6.722199289651776e-05,6.791346718659705e-11,0.0007221944668222125
0.2,0.55,17681,6509.3974176154925,49.06512015974471,4.716748174872627,32.93622317024944,62.19211781400651,eigenvector_centrality,0.00013378462711441486,1.1989808676635945e-08,0.0013933832882728721
0.2,0.6,19175,6660.880397026693,50.27539749750077,4.814193857956146,33.73499347398864,65.18700531867506,degree_centrality,0.33254831373687516,0.22457702295124268,0.4391058208738569
0.2,0.6,19175,6660.880397026693,50.27539749750077,4.814193857956146,33.73499347398864,65.18700531867506,closeness_centrality,0.15558391981051828,0.11427433994073609,0.2155258215821415
0.2,0.6,19175,6660.880397026693,50.27539749750077,4.814193857956146,33.73499347398864,65.18700531867506,betweenness_centrality,6.987364771826399e-05,1.1807896904230885e-10,0.00074227174242676
0.2,0.6,19175,6660.880397026693,50.27539749750077,4.814193857956146,33.73499347398864,65.18700531867506,eigenvector_centrality,0.00013341620698429762,2.1441725685378247e-08,0.0011313486688607154
0.2,0.65,20669,6800.614838633115,51.39610735929346,4.976525471193446,34.679343003470905,67.56007456358381,degree_centrality,0.3901485459911934,0.27257624877018116,0.4996048450831437
0.2,0.65,20669,6800.614838633115,51.39610735929346,4.976525471193446,34.679343003470905,67.56007456358381,closeness_centrality,0.17677928028960094,0.12686841463771914,0.2415001786426847
0.2,0.65,20669,6800.614838633115,51.39610735929346,4.976525471193446,34.679343003470905,67.56007456358381,betweenness_centrality,7.248673337702173e-05,4.093890249320229e-10,0.0007538694242586843
0.2,0.65,20669,6800.614838633115,51.39610735929346,4.976525471193446,34.679343003470905,67.56007456358381,eigenvector_centrality,0.0001304727424816253,5.2995230188701914e-08,0.0009647276235762858
0.2,0.7,22162,6930.209426249677,52.42858549465468,5.054923176361524,35.2397003386748,69.03660519568656,degree_centrality,0.4522196738762277,0.3206561184497024,0.5640070321446429
0.2,0.7,22162,6930.209426249677,52.42858549465468,5.054923176361524,35.2397003386748,69.03660519568656,closeness_centrality,0.20098264924821874,0.1491521850723448,0.27101632054993946
0.2,0.7,22162,6930.209426249677,52.42858549465468,5.054923176361524,35.2397003386748,69.03660519568656,betweenness_centrality,7.522247322199334e-05,4.8237244552374385e-09,0.0007669644218261242
0.2,0.7,22162,6930.209426249677,52.42858549465468,5.054923176361524,35.2397003386748,69.03660519568656,eigenvector_centrality,0.00013347469026894516,1.0435511773304481e-09,0.0009636032775565117
0.2,0.75,23656,7051.1881854102885,53.39319351385619,5.138094505850787,35.719432281201,69.57693490188552,degree_centrality,0.5189370494024286,0.3825099595167819,0.6007806325704422
0.2,0.75,23656,7051.1881854102885,53.39319351385619,5.138094505850787,35.719432281201,69.57693490188552,closeness_centrality,0.22879807519358974,0.16952062218864142,0.29067608480425267
0.2,0.75,23656,7051.1881854102885,53.39319351385619,5.138094505850787,35.719432281201,69.57693490188552,betweenness_centrality,7.804022264067184e-05,7.86394160064957e-09,0.0007812978470932626
0.2,0.75,23656,7051.1881854102885,53.39319351385619,5.138094505850787,35.719432281201,69.57693490188552,eigenvector_centrality,0.00013294943843032123,3.437189266430846e-11,0.0011266312631130469
0.2,0.8,25150,7164.557058857428,54.29668339443414,5.211610179392396,36.30579768881882,70.30989544110405,degree_centrality,0.5902654473314948,0.4771535942968661,0.6911017564232835
0.2,0.8,25150,7164.557058857428,54.29668339443414,5.211610179392396,36.30579768881882,70.30989544110405,closeness_centrality,0.26091061339097593,0.20222453463879164,0.32502577363520085
0.2,0.8,25150,7164.557058857428,54.29668339443414,5.211610179392396,36.30579768881882,70.30989544110405,betweenness_centrality,8.09630475225494e-05,9.719659035765216e-10,0.0007951379430351821
0.2,0.8,25150,7164.557058857428,54.29668339443414,5.211610179392396,36.30579768881882,70.30989544110405,eigenvector_centrality,0.00013370901978088345,2.3478265013794407e-08,0.0012386068022719886
0.2,0.85,26644,7271.217200979081,55.15056172704561,5.3115489211013935,36.647838680051784,71.31287196416032,degree_centrality,0.6661333849454041,0.5640070321446429,0.7665037660682892
0.2,0.85,26644,7271.217200979081,55.15056172704561,5.3115489211013935,36.647838680051784,71.31287196416032,closeness_centrality,0.29798405813272766,0.2404672628323903,0.3789288575341178
0.2,0.85,26644,7271.217200979081,55.15056172704561,5.3115489211013935,36.647838680051784,71.31287196416032,betweenness_centrality,8.390807208567984e-05,2.212309645922948e-08,0.0008067569911899439
0.2,0.85,26644,7271.217200979081,55.15056172704561,5.3115489211013935,36.647838680051784,71.31287196416032,eigenvector_centrality,0.00013260049392531948,2.1289318991100055e-08,0.0012750096686462453
0.2,0.9,28138,7371.918576590701,55.95230599739683,5.371391454616702,37.371326232921476,72.26837290105139,degree_centrality,0.7466306672473014,0.6516185222818984,0.8310994983951872
0.2,0.9,28138,7371.918576590701,55.95230599739683,5.371391454616702,37.371326232921476,72.26837290105139,closeness_centrality,0.34111155993351505,0.27517179780140455,0.40517244199544
0.2,0.9,28138,7371.918576590701,55.95230599739683,5.371391454616702,37.371326232921476,72.26837290105139,betweenness_centrality,8.693543281189408e-05,7.576497640006844e-08,0.0008178382113079507
0.2,0.9,28138,7371.918576590701,55.95230599739683,5.371391454616702,37.371326232921476,72.26837290105139,eigenvector_centrality,0.00013492098508182784,2.023561201319411e-08,0.0013121717884487212
0.2,0.95,29631,7467.2298234147,56.716364488179885,5.472717086504767,37.71158780037848,73.35831115552944,degree_centrality,0.8316603925743156,0.7594877501975774,0.8983080918049707
0.2,0.95,29631,7467.2298234147,56.716364488179885,5.472717086504767,37.71158780037848,73.35831115552944,closeness_centrality,0.39141454284223737,0.323225269782739,0.44966919755974616
0.2,0.95,29631,7467.2298234147,56.716364488179885,5.472717086504767,37.71158780037848,73.35831115552944,betweenness_centrality,9.001636388278889e-05,5.608216608607022e-09,0.0008287637176376276
0.2,0.95,29631,7467.2298234147,56.716364488179885,5.472717086504767,37.71158780037848,73.35831115552944,eigenvector_centrality,0.0001342638808016169,1.119137068928232e-10,0.0013079713122425818
0.2,1.0,31125,7557.8139955512015,57.43723526034387,5.523042276670514,38.18060215961466,74.55973192393787,degree_centrality,0.9213157207141803,0.890711440138062,0.9523878647118593
0.2,1.0,31125,7557.8139955512015,57.43723526034387,5.523042276670514,38.18060215961466,74.55973192393787,closeness_centrality,0.4503993299350854,0.3877892561983472,0.5066671489197532
0.2,1.0,31125,7557.8139955512015,57.43723526034387,5.523042276670514,38.18060215961466,74.55973192393787,betweenness_centrality,9.318065696770154e-05,1.277618131272455e-08,0.0008404434338907224
0.2,1.0,31125,7557.8139955512015,57.43723526034387,5.523042276670514,38.18060215961466,74.55973192393787,eigenvector_centrality,0.0001341700649249936,7.183726249499714e-10,0.0012688833474211864
0.25,0.0,1250,0.0,0.0,0.0,0.0,0.0,degree_centrality,0.0,0.0,0.0
0.25,0.0,1250,0.0,0.0,0.0,0.0,0.0,closeness_centrality,0.0,0.0,0.0
0.25,0.0,1250,0.0,0.0,0.0,0.0,0.0,betweenness_centrality,2.1100828893870553e-35,0.0,5.085658759397545e-34
0.25,0.0,1250,0.0,0.0,0.0,0.0,0.0,eigenvector_centrality,1.321187941849644e-34,0.0,1.2037062152420224e-33
0.25,0.05,2744,2722.2971944287933,18.89185556196875,3.510437719549,9.481799431665753,29.094378898596037,degree_centrality,0.0025058950662086078,0.00025806035386525996,0.008532120449670163
0.25,0.05,2744,2722.2971944287933,18.89185556196875,3.510437719549,9.481799431665753,29.094378898596037,closeness_centrality,0.02125162964878848,0.008580091242071892,0.03451067231998358
0.25,0.05,2744,2722.2971944287933,18.89185556196875,3.510437719549,9.481799431665753,29.094378898596037,betweenness_centrality,2.6471610725711825e-05,1.4607710660813112e-08,0.0002576737921275902
0.25,0.05,2744,2722.2971944287933,18.89185556196875,3.510437719549,9.481799431665753,29.094378898596037,eigenvector_centrality,0.00015127235431801445,1.4629077389310101e-08,0.0013752975894634413
0.25,0.1,4238,3702.1616329202475,26.67818755547561,3.186622342980645,16.827243451023598,36.82097331908586,degree_centrality,0.00951778197125853,0.0023225431847873424,0.02328994693633973
0.25,0.1,4238,3702.1616329202475,26.67818755547561,3.186622342980645,16.827243451023598,36.82097331908586,closeness_centrality,0.03772864191328391,0.02466923142687311,0.05326528058787804
0.25,0.1,4238,3702.1616329202475,26.67818755547561,3.186622342980645,16.827243451023598,36.82097331908586,betweenness_centrality,3.272139540333606e-05,1.4521666556425395e-09,0.00027859709878288286
0.25,0.1,4238,3702.1616329202475,26.67818755547561,3.186622342980645,16.827243451023598,36.82097331908586,eigenvector_centrality,0.00014595907046485742,3.3899614510178e-09,0.0009789858188883843
0.25,0.15,5731,4330.384685216082,31.684727350365197,3.440132778932213,21.87206611487975,41.1285619747007,degree_centrality,0.02111720778697119,0.00780632570442412,0.0403219302914469
0.25,0.15,5731,4330.384685216082,31.684727350365197,3.440132778932213,21.87206611487975,41.1285619747007,closeness_centrality,0.04437233824602995,0.029326364290326676,0.059021536704528914
0.25,0.15,5731,4330.384685216082,31.684727350365197,3.440132778932213,21.87206611487975,41.1285619747007,betweenness_centrality,3.460610749672839e-05,2.0016511334713977e-11,0.000280012675740623
0.25,0.15,5731,4330.384685216082,31.684727350365197,3.440132778932213,21.87206611487975,41.1285619747007,eigenvector_centrality,0.00013620776668179347,4.4245130468322475e-09,0.0010628919584337129
0.25,0.2,7225,4795.00596668592,35.36161742882368,3.6624185329692787,24.152174034072488,45.793698474916724,degree_centrality,0.03740378380993853,0.01651586264737665,0.0660634505895066
0.25,0.2,7225,4795.00596668592,35.36161742882368,3.6624185329692787,24.152174034072488,45.793698474916724,closeness_centrality,0.050937449152872544,0.033266607445095436,0.07055832848678893
0.25,0.2,7225,4795.00596668592,35.36161742882368,3.6624185329692787,24.152174034072488,45.793698474916724,betweenness_centrality,3.670655563888206e-05,4.717610797154028e-13,0.0002863032387863327
0.25,0.2,7225,4795.00596668592,35.36161742882368,3.6624185329692787,24.152174034072488,45.793698474916724,eigenvector_centrality,0.00014781809783192073,1.8410636053935536e-09,0.0010595351591799367
0.25,0.25,8719,5163.871330604316,38.30600219924475,3.9201698785970827,26.705740791265264,48.41535637640831,degree_centrality,0.05822241576748763,0.03122530281769649,0.10322414154610406
0.25,0.25,8719,5163.871330604316,38.30600219924475,3.9201698785970827,26.705740791265264,48.41535637640831,closeness_centrality,0.05832211763554061,0.04026054873074855,0.07929906955143558
0.25,0.25,8719,5163.871330604316,38.30600219924475,3.9201698785970827,26.705740791265264,48.41535637640831,betweenness_centrality,3.869274642128025e-05,5.755855715379706e-11,0.0003225216519823336
0.25,0.25,8719,5163.871330604316,38.30600219924475,3.9201698785970827,26.705740791265264,48.41535637640831,eigenvector_centrality,0.00014193901608926325,6.311382265198055e-09,0.0012962591846463472
0.25,0.3,10212,5469.653422365328,40.75442445781576,4.1833328070800855,28.700648609020543,51.23206843353754,degree_centrality,0.0835714262673183,0.04703149949194367,0.13949775003628972
0.25,0.3,10212,5469.653422365328,40.75442445781576,4.1833328070800855,28.700648609020543,51.23206843353754,closeness_centrality,0.0666649561012418,0.04478638519070214,0.08994580761826888
0.25,0.3,10212,5469.653422365328,40.75442445781576,4.1833328070800855,28.700648609020543,51.23206843353754,betweenness_centrality,4.058708899831007e-05,3.135859333043938e-10,0.00032848982994220676
0.25,0.3,10212,5469.653422365328,40.75442445781576,4.1833328070800855,28.700648609020543,51.23206843353754,eigenvector_centrality,0.00013385701101921438,1.2404243020916497e-11,0.00120858805724881
0.25,0.35,11706,5731.133576696041,42.83615957679491,4.3691583969050445,29.694959867372326,54.00796868167035,degree_centrality,0.1135712004645086,0.07025693133981709,0.1744487992129159
0.25,0.35,11706,5731.133576696041,42.83615957679491,4.3691583969050445,29.694959867372326,54.00796868167035,closeness_centrality,0.07612561668005226,0.04974230171313227,0.106393639548122
0.25,0.35,11706,5731.133576696041,42.83615957679491,4.3691583969050445,29.694959867372326,54.00796868167035,betweenness_centrality,4.267499874789285e-05,2.3142024534603777e-10,0.0003415821481455538
0.25,0.35,11706,5731.133576696041,42.83615957679491,4.3691583969050445,29.694959867372326,54.00796868167035,eigenvector_centrality,0.00013261740804898465,1.875377777450191e-09,0.0013595086492534205
0.25,0.4,13200,5959.425845212033,44.654648170125355,4.578445279261448,30.58382568115877,56.95550126177621,degree_centrality,0.14824560894179128,0.09315978774535892,0.2096095224270576
0.25,0.4,13200,5959.425845212033,44.654648170125355,4.578445279261448,30.58382568115877,56.95550126177621,closeness_centrality,0.08685545073839997,0.055169102821498166,0.12220944641089053
0.25,0.4,13200,5959.425845212033,44.654648170125355,4.578445279261448,30.58382568115877,56.95550126177621,betweenness_centrality,4.473158699250468e-05,3.026237980800211e-10,0.00034205134513440636
0.25,0.4,13200,5959.425845212033,44.654648170125355,4.578445279261448,30.58382568115877,56.95550126177621,eigenvector_centrality,0.00013105926807569765,6.026151312554217e-10,0.0011840046003694154
0.25,0.45,14694,6162.019462541249,46.269381942688845,4.732612572223363,31.766334077603982,59.215675591513396,degree_centrality,0.1874405896679086,0.13651392719472266,0.2560603861228043
0.25,0.45,14694,6162.019462541249,46.269381942688845,4.732612572223363,31.766334077603982,59.215675591513396,closeness_centrality,0.0990295108405359,0.06511087835584614,0.12916261317463779
0.25,0.45,14694,6162.019462541249,46.269381942688845,4.732612572223363,31.766334077603982,59.215675591513396,betweenness_centrality,4.699355964181035e-05,8.949907490139438e-10,0.00035085612655382593
0.25,0.45,14694,6162.019462541249,46.269381942688845,4.732612572223363,31.766334077603982,59.215675591513396,eigenvector_centrality,0.00013090601229504738,5.497351462539497e-09,0.0011703676105248146
0.25,0.5,16188,6344.122331731819,47.72069342119386,4.856723896132067,32.60824377979011,61.56759422653024,degree_centrality,0.2311782068031162,0.15490072740762242,0.3027209238560668
0.25,0.5,16188,6344.122331731819,47.72069342119386,4.856723896132067,32.60824377979011,61.56759422653024,closeness_centrality,0.11284225940397842,0.07475467285909408,0.1483988981419208
0.25,0.5,16188,6344.122331731819,47.72069342119386,4.856723896132067,32.60824377979011,61.56759422653024,betweenness_centrality,4.936759558475264e-05,2.2341280651578877e-14,0.00035670956810707866
0.25,0.5,16188,6344.122331731819,47.72069342119386,4.856723896132067,32.60824377979011,61.56759422653024,eigenvector_centrality,0.00013168308178977285,1.061686103912948e-11,0.0011617811154995112
0.25,0.55,17681,6509.3974176154925,49.04103788014848,5.014439603650891,33.496975362689454,63.09409275041328,degree_centrality,0.2795380719665809,0.195158142610603,0.37263915098143585
0.25,0.55,17681,6509.3974176154925,49.04103788014848,5.014439603650891,33.496975362689454,63.09409275041328,closeness_centrality,0.12858745759400989,0.08783950103890284,0.1687321244828442
0.25,0.55,17681,6509.3974176154925,49.04103788014848,5.014439603650891,33.496975362689454,63.09409275041328,betweenness_centrality,5.1722198624125946e-05,4.6428819965394544e-12,0.0003673893987046779
0.25,0.55,17681,6509.3974176154925,49.04103788014848,5.014439603650891,33.496975362689454,63.09409275041328,eigenvector_centrality,0.00013014464561753695,7.868547798891868e-09,0.0012802810160151695
0.25,0.6,19175,6660.880397026693,50.254066802608804,5.17927283612436,34.41212633191002,65.45035338796066,degree_centrality,0.3325054757181335,0.2520120643215431,0.40775148787922766
0.25,0.6,19175,6660.880397026693,50.254066802608804,5.17927283612436,34.41212633191002,65.45035338796066,closeness_centrality,0.14657129808054237,0.09692714077156842,0.19193298969198935
0.25,0.6,19175,6660.880397026693,50.254066802608804,5.17927283612436,34.41212633191002,65.45035338796066,betweenness_centrality,5.416730683916239e-05,1.323258651592009e-09,0.00037060824948991644
0.25,0.6,19175,6660.880397026693,50.254066802608804,5.17927283612436,34.41212633191002,65.45035338796066,eigenvector_centrality,0.00012840004679004512,6.258842347472126e-09,0.0012187326151242382
0.25,0.65,20669,6800.614838633115,51.371197572625746,5.309699077568408,34.93855626093102,66.71789521207447,degree_centrality,0.3900728052773339,0.29831776906824076,0.4771535942968661
0.25,0.65,20669,6800.614838633115,51.371197572625746,5.309699077568408,34.93855626093102,66.71789521207447,closeness_centrality,0.1671507435005453,0.11089507303147605,0.21002780638270385
0.25,0.65,20669,6800.614838633115,51.371197572625746,5.309699077568408,34.93855626093102,66.71789521207447,betweenness_centrality,5.666909664477379e-05,2.3427268477978827e-09,0.00038044197287480705
0.25,0.65,20669,6800.614838633115,51.371197572625746,5.309699077568408,34.93855626093102,66.71789521207447,eigenvector_centrality,0.00012795450990788344,7.882685745611064e-11,0.0012325557558429893
0.25,0.7,22162,6930.209426249677,52.40734826824824,5.444446046346377,35.53071809888721,67.794381791585,degree_centrality,0.452208964371542,0.33910743375106844,0.5401364494121061
0.25,0.7,22162,6930.209426249677,52.40734826824824,5.444446046346377,35.53071809888721,67.794381791585,closeness_centrality,0.19073699451113746,0.12680280967397087,0.24075657360735714
0.25,0.7,22162,6930.209426249677,52.40734826824824,5.444446046346377,35.53071809888721,67.794381791585,betweenness_centrality,5.921630937377816e-05,2.3539596849630823e-09,0.0003903386000939207
0.25,0.7,22162,6930.209426249677,52.40734826824824,5.444446046346377,35.53071809888721,67.794381791585,eigenvector_centrality,0.00012831504434889093,8.102509590808375e-09,0.0011980224014639543
0.25,0.75,23656,7051.1881854102885,53.37126414205307,5.539466969001964,35.8583158869314,68.81635792804016,degree_centrality,0.5189536942952531,0.4128965661844162,0.6196029096304898
0.25,0.75,23656,7051.1881854102885,53.37126414205307,5.539466969001964,35.8583158869314,68.81635792804016,closeness_centrality,0.21790075214880783,0.16172044856008036,0.27601207374261943
0.25,0.75,23656,7051.1881854102885,53.37126414205307,5.539466969001964,35.8583158869314,68.81635792804016,betweenness_centrality,6.18837754344349e-05,8.256295671186614e-09,0.00040000053192144474
