k,fraction,no_edges,graph_uncertainty,mean_uncertainty,std_dev_uncertainty,min_uncertainty,max_uncertainty,centrality_metric,mean_se_value,min_se_value,max_se_value
15,0.95,29656,9587.116088284234,73.39503659134212,6.909459051176963,56.505016237933795,92.18157153826881,degree_centrality,0.8040505153142706,0.7317462621570617,0.8681150304027351
15,0.95,29656,9587.116088284234,73.39503659134212,6.909459051176963,56.505016237933795,92.18157153826881,closeness_centrality,0.32455682403967495,0.2770814297918147,0.37453178638225376
15,0.95,29656,9587.116088284234,73.39503659134212,6.909459051176963,56.505016237933795,92.18157153826881,betweenness_centrality,4.7092399440845555e-05,3.226053866690786e-08,0.00027251328169032455
15,0.95,29656,9587.116088284234,73.39503659134212,6.909459051176963,56.505016237933795,92.18157153826881,eigenvector_centrality,8.25236691453396e-05,2.0078804837072245e-09,0.0007353925729018542
15,1.0,31125,9712.833072566124,74.39880298112081,7.016002750375442,57.544849813946236,93.46832381953944,degree_centrality,0.8907604716052949,0.8532120449670165,0.9212915920710956
15,1.0,31125,9712.833072566124,74.39880298112081,7.016002750375442,57.544849813946236,93.46832381953944,closeness_centrality,0.37763526227914196,0.3406030133891119,0.43292061647144064
15,1.0,31125,9712.833072566124,74.39880298112081,7.016002750375442,57.544849813946236,93.46832381953944,betweenness_centrality,4.950821790021409e-05,1.366966732791701e-07,0.0002788659906283791
15,1.0,31125,9712.833072566124,74.39880298112081,7.016002750375442,57.544849813946236,93.46832381953944,eigenvector_centrality,8.278808476484607e-05,2.22228832559451e-08,0.0007158904299209483
20,0.0,2500,0.0,0.0,0.0,0.0,0.0,degree_centrality,0.0,0.0,0.0
20,0.0,2500,0.0,0.0,0.0,0.0,0.0,closeness_centrality,0.0,0.0,0.0
20,0.0,2500,0.0,0.0,0.0,0.0,0.0,betweenness_centrality,6.131754692081314e-36,0.0,1.0833355937178202e-34
20,0.0,2500,0.0,0.0,0.0,0.0,0.0,eigenvector_centrality,1.8527446065005208e-34,0.0,1.7333369499485123e-33
20,0.05,3931,3712.3957245764627,26.461811637643343,4.79304068417745,13.112276591639276,38.90239236834687,degree_centrality,0.0022973823002854763,0.0002580603538652604,0.007112788503411232
20,0.05,3931,3712.3957245764627,26.461811637643343,4.79304068417745,13.112276591639276,38.90239236834687,closeness_centrality,0.008683488762867578,0.003587518231686423,0.017598157550509027
20,0.05,3931,3712.3957245764627,26.461811637643343,4.79304068417745,13.112276591639276,38.90239236834687,betweenness_centrality,5.9117876627022956e-06,5.081701680808089e-13,3.5365840721979567e-05
20,0.05,3931,3712.3957245764627,26.461811637643343,4.79304068417745,13.112276591639276,38.90239236834687,eigenvector_centrality,6.699701509267458e-05,1.185972110819488e-09,0.0006766070110659118
20,0.1,5362,5337.84049317283,39.282971378978495,4.401573086080681,29.094378898596037,50.928272140720324,degree_centrality,0.008813406235383294,0.0027257624877018096,0.02328994693633973
20,0.1,5362,5337.84049317283,39.282971378978495,4.401573086080681,29.094378898596037,50.928272140720324,closeness_centrality,0.013012389333636907,0.00637943603430794,0.02454958157291603
20,0.1,5362,5337.84049317283,39.282971378978495,4.401573086080681,29.094378898596037,50.928272140720324,betweenness_centrality,7.105323378606365e-06,1.0173083064952333e-09,4.8578345123318434e-05
20,0.1,5362,5337.84049317283,39.282971378978495,4.401573086080681,29.094378898596037,50.928272140720324,eigenvector_centrality,7.88355989410578e-05,3.1295754015228648e-09,0.0007849005045721504
20,0.15,6794,6441.560297216686,48.07650612691321,4.2953221461035636,36.58493775003881,59.03023987129587,degree_centrality,0.01952652376574571,0.007112788503411235,0.043612199803228974
20,0.15,6794,6441.560297216686,48.07650612691321,4.2953221461035636,36.58493775003881,59.03023987129587,closeness_centrality,0.01646621360344574,0.008213103724770252,0.02741848311492395
20,0.15,6794,6441.560297216686,48.07650612691321,4.2953221461035636,36.58493775003881,59.03023987129587,betweenness_centrality,7.797999806120076e-06,8.885320580101141e-11,4.123931840291997e-05
20,0.15,6794,6441.560297216686,48.07650612691321,4.2953221461035636,36.58493775003881,59.03023987129587,eigenvector_centrality,7.23438351644933e-05,1.9426277586555344e-08,0.0005874940670286508
20,0.2,8225,7281.197088946063,54.754412957594965,4.240234611375847,43.755001111398016,64.55432954393297,degree_centrality,0.03445789584038964,0.014515894904920881,0.06001516104578958
20,0.2,8225,7281.197088946063,54.754412957594965,4.240234611375847,43.755001111398016,64.55432954393297,closeness_centrality,0.020514160274286448,0.011168337788757933,0.033826672906388265
20,0.2,8225,7281.197088946063,54.754412957594965,4.240234611375847,43.755001111398016,64.55432954393297,betweenness_centrality,8.710617239013598e-06,2.8567025471947726e-10,4.502744200958904e-05
20,0.2,8225,7281.197088946063,54.754412957594965,4.240234611375847,43.755001111398016,64.55432954393297,eigenvector_centrality,7.460827546061021e-05,5.592380851535511e-10,0.0005097493562270713
20,0.25,9656,7960.33093042365,60.172856850406696,4.240970187767367,49.60362734063816,71.25191474108873,degree_centrality,0.05356481347075049,0.024531862389316303,0.09072434315575553
20,0.25,9656,7960.33093042365,60.172856850406696,4.240970187767367,49.60362734063816,71.25191474108873,closeness_centrality,0.025255817651710803,0.015055042683039555,0.04219576134859586
20,0.25,9656,7960.33093042365,60.172856850406696,4.240970187767367,49.60362734063816,71.25191474108873,betweenness_centrality,9.592807661256328e-06,4.691678327908847e-09,5.332845311610393e-05
20,0.25,9656,7960.33093042365,60.172856850406696,4.240970187767367,49.60362734063816,71.25191474108873,eigenvector_centrality,7.099432127972019e-05,3.229422353876593e-09,0.0006792007128203984
20,0.3,11088,8531.292862701082,64.73958584333009,4.507857537454053,52.57867822981153,75.03606132709014,degree_centrality,0.07694275898775828,0.03716069095659748,0.14556216835212332
20,0.3,11088,8531.292862701082,64.73958584333009,4.507857537454053,52.57867822981153,75.03606132709014,closeness_centrality,0.03080012908936903,0.018416807953976936,0.05230814401773784
20,0.3,11088,8531.292862701082,64.73958584333009,4.507857537454053,52.57867822981153,75.03606132709014,betweenness_centrality,1.051700800221183e-05,2.047661794729193e-12,5.603362074576942e-05
20,0.3,11088,8531.292862701082,64.73958584333009,4.507857537454053,52.57867822981153,75.03606132709014,eigenvector_centrality,6.753989809366017e-05,1.7791186733318907e-13,0.0006766593276748799
20,0.35,12519,9023.403653358102,68.6730806765443,4.811212831439394,56.12688619684548,79.26774963980293,degree_centrality,0.10455999096788758,0.05425718940017097,0.1846583119627102
20,0.35,12519,9023.403653358102,68.6730806765443,4.811212831439394,56.12688619684548,79.26774963980293,closeness_centrality,0.037267714198657924,0.02138476184001785,0.0662321075307359
20,0.35,12519,9023.403653358102,68.6730806765443,4.811212831439394,56.12688619684548,79.26774963980293,betweenness_centrality,1.1479343097635265e-05,4.790495167308668e-11,5.448475292361272e-05
20,0.35,12519,9023.403653358102,68.6730806765443,4.811212831439394,56.12688619684548,79.26774963980293,eigenvector_centrality,6.480362275792876e-05,1.1013814960648142e-08,0.0005213385451979156
20,0.4,13950,9456.141256406154,72.13664127425693,5.051030602637107,59.20015809246115,84.07641891495653,degree_centrality,0.13633109143400923,0.08361155465234431,0.2096095224270576
20,0.4,13950,9456.141256406154,72.13664127425693,5.051030602637107,59.20015809246115,84.07641891495653,closeness_centrality,0.04479237367263607,0.027152254541522515,0.0728561041707978
20,0.4,13950,9456.141256406154,72.13664127425693,5.051030602637107,59.20015809246115,84.07641891495653,betweenness_centrality,1.2583941817907862e-05,1.3587469520047192e-11,5.563376066555753e-05
20,0.4,13950,9456.141256406154,72.13664127425693,5.051030602637107,59.20015809246115,84.07641891495653,eigenvector_centrality,6.20883569062375e-05,7.42676243369069e-10,0.00041885568575118667
20,0.45,15381,9842.340049378703,75.22531618773982,5.235824787768303,62.14235832895336,87.27339731764538,degree_centrality,0.17231012403025756,0.11380461605457975,0.25606038612280446
20,0.45,15381,9842.340049378703,75.22531618773982,5.235824787768303,62.14235832895336,87.27339731764538,closeness_centrality,0.05352310729242747,0.03207969581937912,0.08183299724846657
20,0.45,15381,9842.340049378703,75.22531618773982,5.235824787768303,62.14235832895336,87.27339731764538,betweenness_centrality,1.3748453089810035e-05,3.4425948211980034e-09,5.662024406503289e-05
20,0.45,15381,9842.340049378703,75.22531618773982,5.235824787768303,62.14235832895336,87.27339731764538,eigenvector_centrality,5.995444692938171e-05,1.138121847385717e-09,0.0004377281382900528
20,0.5,16812,10191.066864407514,78.02208115249171,5.462117468974988,64.1259651471517,91.33134480411616,degree_centrality,0.21245386364736063,0.14864276382638986,0.3027209238560668
20,0.5,16812,10191.066864407514,78.02208115249171,5.462117468974988,64.1259651471517,91.33134480411616,closeness_centrality,0.0636406039230478,0.040794006668497175,0.09872823131189488
20,0.5,16812,10191.066864407514,78.02208115249171,5.462117468974988,64.1259651471517,91.33134480411616,betweenness_centrality,1.4979545695514012e-05,3.939363668560836e-09,5.917449313410839e-05
20,0.5,16812,10191.066864407514,78.02208115249171,5.462117468974988,64.1259651471517,91.33134480411616,eigenvector_centrality,5.605664548004722e-05,4.313004550609625e-11,0.0003900886133515884
20,0.55,18244,10509.180330074272,80.57013544128482,5.616980621611114,66.5302242591368,93.98223526485431,degree_centrality,0.25678734213964277,0.18122288350187893,0.33910743375106844
20,0.55,18244,10509.180330074272,80.57013544128482,5.616980621611114,66.5302242591368,93.98223526485431,closeness_centrality,0.07534595102991287,0.046816692977366466,0.10691895006451975
20,0.55,18244,10509.180330074272,80.57013544128482,5.616980621611114,66.5302242591368,93.98223526485431,betweenness_centrality,1.625624823165231e-05,7.3205333413203905e-09,6.361542980104628e-05
20,0.55,18244,10509.180330074272,80.57013544128482,5.616980621611114,66.5302242591368,93.98223526485431,eigenvector_centrality,5.3328538176942676e-05,7.229502716658812e-09,0.0004066997411360481
20,0.6,19675,10801.256955506662,82.90008090841978,5.7516225427006855,69.22079722325648,96.99718900654635,degree_centrality,0.305409654682989,0.22457702295124263,0.43379945484750243
20,0.6,19675,10801.256955506662,82.90008090841978,5.7516225427006855,69.22079722325648,96.99718900654635,closeness_centrality,0.0889582541579428,0.05535288867815345,0.1236350068774952
20,0.6,19675,10801.256955506662,82.90008090841978,5.7516225427006855,69.22079722325648,96.99718900654635,betweenness_centrality,1.7620112958480108e-05,4.1413673184187454e-08,6.63689265827272e-05
20,0.6,19675,10801.256955506662,82.90008090841978,5.7516225427006855,69.22079722325648,96.99718900654635,eigenvector_centrality,5.3610899225493746e-05,1.7339926628191204e-08,0.00037568274132715663
20,0.65,21106,11071.411287070292,85.06548047912383,5.958417318306218,70.49817739119203,100.0013330766776,degree_centrality,0.3581944807341817,0.27678585829260816,0.4996048450831437
20,0.65,21106,11071.411287070292,85.06548047912383,5.958417318306218,70.49817739119203,100.0013330766776,closeness_centrality,0.10475229331828383,0.07403523252620926,0.14480091687166352
20,0.65,21106,11071.411287070292,85.06548047912383,5.958417318306218,70.49817739119203,100.0013330766776,betweenness_centrality,1.9044102248839494e-05,4.6152804952273535e-09,6.957053372470747e-05
20,0.65,21106,11071.411287070292,85.06548047912383,5.958417318306218,70.49817739119203,100.0013330766776,eigenvector_centrality,5.092532930020132e-05,5.147489253752793e-10,0.00039439360210770624
20,0.7,22538,11322.879060089304,87.07032489860886,6.035781539277966,72.12141889185072,101.73267815816273,degree_centrality,0.41523420589990434,0.32522056095869417,0.5520072256899081
20,0.7,22538,11322.879060089304,87.07032489860886,6.035781539277966,72.12141889185072,101.73267815816273,closeness_centrality,0.12314208958378331,0.08860428589017395,0.16937365420179043
20,0.7,22538,11322.879060089304,87.07032489860886,6.035781539277966,72.12141889185072,101.73267815816273,betweenness_centrality,2.0578334388451263e-05,1.2811728002510692e-08,7.372059823371294e-05
20,0.7,22538,11322.879060089304,87.07032489860886,6.035781539277966,72.12141889185072,101.73267815816273,eigenvector_centrality,5.1367225125753676e-05,1.8076015018868543e-09,0.000438906571183311
20,0.75,23969,11557.77436663937,88.94676895981033,6.176771561847165,73.29209612573338,104.37979875786685,degree_centrality,0.4764911533684936,0.3775584264769923,0.6070224673795582
20,0.75,23969,11557.77436663937,88.94676895981033,6.176771561847165,73.29209612573338,104.37979875786685,closeness_centrality,0.14455454240939422,0.09789117597290076,0.1990015862349842
20,0.75,23969,11557.77436663937,88.94676895981033,6.176771561847165,73.29209612573338,104.37979875786685,betweenness_centrality,2.2157329578628503e-05,3.118896990914045e-09,7.737502404854776e-05
20,0.75,23969,11557.77436663937,88.94676895981033,6.176771561847165,73.29209612573338,104.37979875786685,eigenvector_centrality,5.110436317849868e-05,9.195633481894903e-10,0.0004149267761873825
20,0.8,25400,11778.288909744446,90.7080913045153,6.3026727713481385,74.075430187467,107.21039392504409,degree_centrality,0.5419302269318234,0.4180739020338381,0.6646505701520942
20,0.8,25400,11778.288909744446,90.7080913045153,6.3026727713481385,74.075430187467,107.21039392504409,closeness_centrality,0.16948025192387614,0.12501044646177242,0.22309564370529888
20,0.8,25400,11778.288909744446,90.7080913045153,6.3026727713481385,74.075430187467,107.21039392504409,betweenness_centrality,2.380372733068656e-05,4.8453745907771615e-08,8.120655912384245e-05
20,0.8,25400,11778.288909744446,90.7080913045153,6.3026727713481385,74.075430187467,107.21039392504409,eigenvector_centrality,5.095065015417343e-05,8.014415461345782e-10,0.0003545627735677243
20,0.85,26831,11986.083810324251,92.36633696818896,6.41861400836569,75.14744835495296,109.32488084426608,degree_centrality,0.6116328446315374,0.4883147046015386,0.7045208948242768
20,0.85,26831,11986.083810324251,92.36633696818896,6.41861400836569,75.14744835495296,109.32488084426608,closeness_centrality,0.19869119770769617,0.13686347671862267,0.24859739693412214
20,0.85,26831,11986.083810324251,92.36633696818896,6.41861400836569,75.14744835495296,109.32488084426608,betweenness_centrality,2.5520714983873918e-05,1.757696853507199e-07,8.42335210685092e-05
20,0.85,26831,11986.083810324251,92.36633696818896,6.41861400836569,75.14744835495296,109.32488084426608,eigenvector_centrality,5.1611388165965995e-05,8.74620729526985e-11,0.0003809050486520112
20,0.9,28262,12182.547817110237,93.93815732775394,6.562563759568832,76.66199790312183,111.64447556730705,degree_centrality,0.6855209432105928,0.5761358687763098,0.780632570442412
20,0.9,28262,12182.547817110237,93.93815732775394,6.562563759568832,76.66199790312183,111.64447556730705,closeness_centrality,0.2329535364121657,0.16383919005587622,0.29880313694529453
20,0.9,28262,12182.547817110237,93.93815732775394,6.562563759568832,76.66199790312183,111.64447556730705,betweenness_centrality,2.7308848418654857e-05,4.0085763998826104e-07,8.829748499552741e-05
20,0.9,28262,12182.547817110237,93.93815732775394,6.562563759568832,76.66199790312183,111.64447556730705,eigenvector_centrality,5.063906974581567e-05,2.7802865561444514e-10,0.0003382523129325699
20,0.95,29694,12368.9807021041,95.43121685717674,6.689474250475876,77.61582074114169,112.750573573675,degree_centrality,0.7635703940259015,0.6911017564232833,0.823793164626377
20,0.95,29694,12368.9807021041,95.43121685717674,6.689474250475876,77.61582074114169,112.750573573675,closeness_centrality,0.2731192766285746,0.21420723870593275,0.3244530949634756
20,0.95,29694,12368.9807021041,95.43121685717674,6.689474250475876,77.61582074114169,112.750573573675,betweenness_centrality,2.916308820529482e-05,6.854479107619275e-07,9.197682563866653e-05
20,0.95,29694,12368.9807021041,95.43121685717674,6.689474250475876,77.61582074114169,112.750573573675,eigenvector_centrality,4.96770164399545e-05,4.125863355986924e-10,0.00032308224740935384
20,1.0,31125,12546.122210515885,96.84620018882823,6.793227411460175,78.52935827489436,113.52035853081232,degree_centrality,0.8458700988693756,0.8092772697214559,0.8831470460153867
20,1.0,31125,12546.122210515885,96.84620018882823,6.793227411460175,78.52935827489436,113.52035853081232,closeness_centrality,0.3207107007508307,0.28484408534275985,0.3634532176461162
20,1.0,31125,12546.122210515885,96.84620018882823,6.793227411460175,78.52935827489436,113.52035853081232,betweenness_centrality,3.108520992260313e-05,1.0197050400807697e-06,9.56161170402549e-05
20,1.0,31125,12546.122210515885,96.84620018882823,6.793227411460175,78.52935827489436,113.52035853081232,eigenvector_centrality,4.9700974516940867e-05,1.8037908253994663e-09,0.00034983361343558854
25,0.0,3000,0.0,0.0,0.0,0.0,0.0,degree_centrality,0.0,0.0,0.0
25,0.0,3000,0.0,0.0,0.0,0.0,0.0,closeness_centrality,0.0,0.0,0.0
25,0.0,3000,0.0,0.0,0.0,0.0,0.0,betweenness_centrality,5.445642149393362e-36,0.0,7.52316384526264e-35
25,0.0,3000,0.0,0.0,0.0,0.0,0.0,eigenvector_centrality,2.9370431651905345e-34,0.0,3.0814879110195774e-33
25,0.05,4406,3974.152997932722,28.457409213976106,5.77292513249838,8.228818690495881,41.77909995845901,degree_centrality,0.002224996371026271,6.451508846631488e-05,0.007112788503411232
25,0.05,4406,3974.152997932722,28.457409213976106,5.77292513249838,8.228818690495881,41.77909995845901,closeness_centrality,0.005447506336578558,0.0017842093453351712,0.010576070048204244
25,0.05,4406,3974.152997932722,28.457409213976106,5.77292513249838,8.228818690495881,41.77909995845901,betweenness_centrality,3.3632909111011563e-06,5.784704415078043e-11,2.779206051802584e-05
25,0.05,4406,3974.152997932722,28.457409213976106,5.77292513249838,8.228818690495881,41.77909995845901,eigenvector_centrality,4.871977567461028e-05,6.8511169692980655e-09,0.00037540251690164263
25,0.1,5812,5801.035103473823,42.94620214612474,5.049089933657133,28.091932961235553,58.27854765401769,degree_centrality,0.008481927710843372,0.001951581426106029,0.018644860566765054
25,0.1,5812,5801.035103473823,42.94620214612474,5.049089933657133,28.091932961235553,58.27854765401769,closeness_centrality,0.00831434159407523,0.0035147959183673455,0.016455460798929313
25,0.1,5812,5801.035103473823,42.94620214612474,5.049089933657133,28.091932961235553,58.27854765401769,betweenness_centrality,4.165375504049421e-06,4.86343752991131e-12,3.3014793473867204e-05
25,0.1,5812,5801.035103473823,42.94620214612474,5.049089933657133,28.091932961235553,58.27854765401769,eigenvector_centrality,4.9995251466507324e-05,4.858454078294452e-09,0.00037892024976133166
25,0.15,7219,7063.090095004398,52.95434379675793,4.78935147311841,38.9695065642054,68.75519384800005,degree_centrality,0.018832599474202037,0.005822486734084933,0.037160690956597464
25,0.15,7219,7063.090095004398,52.95434379675793,4.78935147311841,38.9695065642054,68.75519384800005,closeness_centrality,0.011080183717480102,0.005009128057208098,0.020715358042301277
25,0.15,7219,7063.090095004398,52.95434379675793,4.78935147311841,38.9695065642054,68.75519384800005,betweenness_centrality,4.797655627501797e-06,1.3973640454600773e-12,3.7763034100120017e-05
25,0.15,7219,7063.090095004398,52.95434379675793,4.78935147311841,38.9695065642054,68.75519384800005,eigenvector_centrality,5.628305540609678e-05,4.893253186640901e-10,0.0005898048710563514
25,0.2,8625,8032.669437407577,60.66556993390438,4.92398655086875,48.59328789300751,75.39998175397298,degree_centrality,0.03327649554039447,0.009290172739149366,0.06001516104578958
25,0.2,8625,8032.669437407577,60.66556993390438,4.92398655086875,48.59328789300751,75.39998175397298,closeness_centrality,0.014428329161371774,0.005927833085903928,0.02471571905337658
25,0.2,8625,8032.669437407577,60.66556993390438,4.92398655086875,48.59328789300751,75.39998175397298,betweenness_centrality,5.4978703487451365e-06,4.0975392355477895e-11,4.216672039937652e-05
25,0.2,8625,8032.669437407577,60.66556993390438,4.92398655086875,48.59328789300751,75.39998175397298,eigenvector_centrality,5.621500066428133e-05,2.450215121823652e-13,0.0008372172082856983
25,0.25,10031,8821.986290968114,66.93700916841169,4.893062810893519,53.73904323257418,82.97921893854749,degree_centrality,0.051799422589958226,0.012644957339397751,0.09562748987919548
25,0.25,10031,8821.986290968114,66.93700916841169,4.893062810893519,53.73904323257418,82.97921893854749,closeness_centrality,0.01843082559303712,0.00673510915681452,0.03361802402816573
25,0.25,10031,8821.986290968114,66.93700916841169,4.893062810893519,53.73904323257418,82.97921893854749,betweenness_centrality,6.259834417357985e-06,1.0258507928212261e-11,4.675187191272674e-05
25,0.25,10031,8821.986290968114,66.93700916841169,4.893062810893519,53.73904323257418,82.97921893854749,eigenvector_centrality,5.725407554884863e-05,1.6082887191881527e-10,0.0010574029176941115
25,0.3,11438,9488.635500248276,72.24951522489906,4.98698097224472,59.61654494037866,86.50217786890353,degree_centrality,0.07440473540749346,0.02090288866308607,0.12775600393542036
25,0.3,11438,9488.635500248276,72.24951522489906,4.98698097224472,59.61654494037866,86.50217786890353,closeness_centrality,0.023194640888137004,0.008556175479511307,0.041088460848706154
25,0.3,11438,9488.635500248276,72.24951522489906,4.98698097224472,59.61654494037866,86.50217786890353,betweenness_centrality,7.030927147116816e-06,4.040910566235138e-11,4.820365086547064e-05
25,0.3,11438,9488.635500248276,72.24951522489906,4.98698097224472,59.61654494037866,86.50217786890353,eigenvector_centrality,5.6809063516255235e-05,2.734167542924029e-10,0.001048222011851265
25,0.35,12844,10065.181921188665,76.86380815157274,5.164942605013435,62.243822893439855,89.74052226216078,degree_centrality,0.10103475750391118,0.03872518185190559,0.15807809551458843
25,0.35,12844,10065.181921188665,76.86380815157274,5.164942605013435,62.243822893439855,89.74052226216078,closeness_centrality,0.028819023998905076,0.012165870133883728,0.048298628286148775
25,0.35,12844,10065.181921188665,76.86380815157274,5.164942605013435,62.243822893439855,89.74052226216078,betweenness_centrality,7.833720568269448e-06,2.4884138239460493e-10,4.6581458924677726e-05
25,0.35,12844,10065.181921188665,76.86380815157274,5.164942605013435,62.243822893439855,89.74052226216078,eigenvector_centrality,5.443271096683192e-05,1.3656274926133272e-09,0.0008808201713297252
25,0.4,14250,10573.51722065207,80.93402749983137,5.387699356629155,68.0261055047631,94.50241376040749,degree_centrality,0.13172677860034512,0.05614425573781066,0.19872260124836696
25,0.4,14250,10573.51722065207,80.93402749983137,5.387699356629155,68.0261055047631,94.50241376040749,closeness_centrality,0.035430863078045,0.015564791521953912,0.05565941193622874
25,0.4,14250,10573.51722065207,80.93402749983137,5.387699356629155,68.0261055047631,94.50241376040749,betweenness_centrality,8.686248226060769e-06,2.6538993883867106e-11,4.7244586852606356e-05
25,0.4,14250,10573.51722065207,80.93402749983137,5.387699356629155,68.0261055047631,94.50241376040749,eigenvector_centrality,5.221480016219097e-05,3.573782104819878e-09,0.0008379069399793957
25,0.45,15656,11028.14848974137,84.5603556368246,5.430921378181865,71.89601551248705,97.74440841727777,degree_centrality,0.16646260544184774,0.07678908404703147,0.24799600006451505
25,0.45,15656,11028.14848974137,84.5603556368246,5.430921378181865,71.89601551248705,97.74440841727777,closeness_centrality,0.0431837385003133,0.019583724310438082,0.06900176267622797
25,0.45,15656,11028.14848974137,84.5603556368246,5.430921378181865,71.89601551248705,97.74440841727777,betweenness_centrality,9.642446790636728e-06,1.1936694577291217e-08,4.841379657863167e-05
25,0.45,15656,11028.14848974137,84.5603556368246,5.430921378181865,71.89601551248705,97.74440841727777,eigenvector_centrality,5.272455401698309e-05,2.239016653896067e-09,0.000788942151124129
25,0.5,17062,11439.382052511228,87.85460400340192,5.555346318180985,73.84485583284945,102.96247196707786,degree_centrality,0.20519462589313087,0.11111111111111106,0.29831776906824087
25,0.5,17062,11439.382052511228,87.85460400340192,5.555346318180985,73.84485583284945,102.96247196707786,closeness_centrality,0.052250815639838154,0.026412614101923013,0.08136160502823077
25,0.5,17062,11439.382052511228,87.85460400340192,5.555346318180985,73.84485583284945,102.96247196707786,betweenness_centrality,1.0697359966223026e-05,1.0543098682257618e-08,4.851864687050019e-05
25,0.5,17062,11439.382052511228,87.85460400340192,5.555346318180985,73.84485583284945,102.96247196707786,eigenvector_centrality,5.055208137242828e-05,1.1579632703523823e-08,0.0006504336263582126
25,0.55,18469,11815.063421012066,90.86237581318409,5.6835551799137,76.43311384843386,105.6338352546365,degree_centrality,0.24802928985016354,0.15175561684488956,0.3485266366671504
25,0.55,18469,11815.063421012066,90.86237581318409,5.6835551799137,76.43311384843386,105.6338352546365,closeness_centrality,0.06286566977378542,0.03489300682259835,0.09706832282503297
25,0.55,18469,11815.063421012066,90.86237581318409,5.6835551799137,76.43311384843386,105.6338352546365,betweenness_centrality,1.181102950849645e-05,2.884709563672973e-10,5.1618678390430426e-05
25,0.55,18469,11815.063421012066,90.86237581318409,5.6835551799137,76.43311384843386,105.6338352546365,eigenvector_centrality,4.938859244963321e-05,1.525274898093323e-10,0.0005491543352399822
25,0.6,19875,12160.414904951765,93.62393032254505,5.876454704745522,78.87531036744939,107.32416767349852,degree_centrality,0.2949747262140932,0.195158142610603,0.3925097982290607
25,0.6,19875,12160.414904951765,93.62393032254505,5.876454704745522,78.87531036744939,107.32416767349852,closeness_centrality,0.07526785239444941,0.0445358451836593,0.11061209102403229
25,0.6,19875,12160.414904951765,93.62393032254505,5.876454704745522,78.87531036744939,107.32416767349852,betweenness_centrality,1.2969448735512935e-05,4.784369892651078e-08,5.535904682168022e-05
25,0.6,19875,12160.414904951765,93.62393032254505,5.876454704745522,78.87531036744939,107.32416767349852,eigenvector_centrality,4.8096100915940096e-05,2.394137398193195e-11,0.0004844065231181677
25,0.65,21281,12480.181340051682,96.18082387634438,5.984624657532929,80.75618000955798,110.25569431886619,degree_centrality,0.34588293737197784,0.22839954194287185,0.43910582087385674
25,0.65,21281,12480.181340051682,96.18082387634438,5.984624657532929,80.75618000955798,110.25569431886619,closeness_centrality,0.08968011506011206,0.052381674595203126,0.1279342278812782
25,0.65,21281,12480.181340051682,96.18082387634438,5.984624657532929,80.75618000955798,110.25569431886619,betweenness_centrality,1.4203220180158796e-05,1.2319158265475414e-07,5.8755094524735846e-05
25,0.65,21281,12480.181340051682,96.18082387634438,5.984624657532929,80.75618000955798,110.25569431886619,eigenvector_centrality,4.7163212394117284e-05,6.179654315173644e-11,0.0004963460988283181
25,0.7,22688,12778.104518361812,98.56201558169286,6.128532992727313,83.52016846898688,112.753011708242,degree_centrality,0.4009683714778787,0.27257624877018105,0.5110240157416814
25,0.7,22688,12778.104518361812,98.56201558169286,6.128532992727313,83.52016846898688,112.753011708242,closeness_centrality,0.106571185420891,0.06348138995279137,0.14316460059980138
25,0.7,22688,12778.104518361812,98.56201558169286,6.128532992727313,83.52016846898688,112.753011708242,betweenness_centrality,1.549863456191563e-05,2.1851018155287027e-07,6.198622850499078e-05
25,0.7,22688,12778.104518361812,98.56201558169286,6.128532992727313,83.52016846898688,112.753011708242,eigenvector_centrality,4.637861435906891e-05,1.8601483935362725e-10,0.00047959513660136426
25,0.75,24094,13056.612198851544,100.79512613167522,6.329973818763251,85.27049117772238,115.3377875109367,degree_centrality,0.460038644537991,0.3438009064369928,0.5640070321446427
25,0.75,24094,13056.612198851544,100.79512613167522,6.329973818763251,85.27049117772238,115.3377875109367,closeness_centrality,0.1262654653385785,0.09139551054160511,0.1721935763810351
25,0.75,24094,13056.612198851544,100.79512613167522,6.329973818763251,85.27049117772238,115.3377875109367,betweenness_centrality,1.6840175509040154e-05,3.8151140119306997e-07,6.479991497251793e-05
25,0.75,24094,13056.612198851544,100.79512613167522,6.329973818763251,85.27049117772238,115.3377875109367,eigenvector_centrality,4.4759832190348556e-05,1.9582963318388512e-11,0.0003323454387933363
25,0.8,25500,13318.253174653895,102.8877832536439,6.497703401113206,87.0604025375023,118.62290113396773,degree_centrality,0.5232267866647307,0.4128965661844162,0.6259415170723052
25,0.8,25500,13318.253174653895,102.8877832536439,6.497703401113206,87.0604025375023,118.62290113396773,closeness_centrality,0.14937544328505842,0.11051715963562374,0.20409175407752622
25,0.8,25500,13318.253174653895,102.8877832536439,6.497703401113206,87.0604025375023,118.62290113396773,betweenness_centrality,1.8260463636259083e-05,5.733568486838143e-07,6.762467191973815e-05
25,0.8,25500,13318.253174653895,102.8877832536439,6.497703401113206,87.0604025375023,118.62290113396773,eigenvector_centrality,4.408368987493293e-05,3.6387278156106115e-11,0.00033461408639691626
25,0.85,26906,13564.956622870903,104.86199751029083,6.668508148207752,88.19182483973985,120.87769091248512,degree_centrality,0.5904778310027251,0.46065386042160594,0.6844405735391362
