exp_name,sigma_mean,sigma_variance,uncertainty_mean,uncertainty_variance,dc_distance,dc_correlation,dc_mean_change,bc_distance,bc_correlation,bc_mean_change,cc_distance,cc_correlation,cc_mean_change,ec_distance,ec_correlation,ec_mean_change
BA_600_0.4_0.7,0.8428033158891202,0.06271705542798935,390.32391486344187,8109.492505126319,0.25292153589315525,0.9952629312859202,0.5260416666666663,0.0004231486000922668,0.9820881724671457,0.4871382636655946,0.14016298071833072,0.9952629312859202,0.2093298543276772,0.004071487417847369,0.9931907033075091,0.02217513054266733
BA_600_0.4_0.8,0.8197604478024662,0.07040270214734093,408.866215731875,7943.671511255178,0.277417918753478,0.9926033683426898,0.5769907407407406,0.0004641335302925561,0.9803496120822558,0.5343193997856376,0.15481747706126223,0.9926033683426898,0.2312159726806819,0.004646699435134087,0.9917825327292575,0.02513349080223457
BA_600_0.4_0.9,0.7981693995351969,0.07687383687743973,424.8285455637893,7745.615794170685,0.30020589872008907,0.9903930288695246,0.6243865740740738,0.00050223792191632,0.978511662532396,0.5782100750267951,0.16879168912313552,0.9903930288695246,0.25208610372572926,0.005175782703663193,0.9897713049202914,0.027833604364103273
BA_600_0.4_1.0,0.7747974322578678,0.08161648762584248,437.8558826780413,7468.856050458361,0.32022259321090707,0.9876634657318493,0.6660185185185185,0.0005356483588115816,0.9746603740565946,0.6167631296891743,0.18124321221505535,0.9876634657318493,0.2706821374404177,0.005642937981903892,0.9873616871157975,0.030249698500831243
BA_600_0.5_0.1,0.972971950871774,0.011142957892960029,134.49286851085552,2888.97923384268,0.04698942682248192,0.9999423331731477,0.0938222222222221,7.859882010385747e-05,0.9730320362001006,0.094136008918617,0.026340708103581245,0.9999423331731477,0.038501252158458114,0.0003980604363512011,0.9981453837371771,0.0017464839864796652
BA_600_0.5_0.2,0.918079367088158,0.0313039022737977,203.9162176586605,5285.2249316652915,0.0854646633277685,0.9996587768299356,0.17064444444444413,0.00014318909770631648,0.9658788496634713,0.17121516164994363,0.04753357560367215,0.9996587768299356,0.06947809349367108,0.0010998973761943193,0.996601046114017,0.0061057069837922905
BA_600_0.5_0.3,0.8783633888420487,0.04860468295751555,252.118984571644,6917.693048574806,0.1189983305509182,0.9990206639462887,0.2375999999999998,0.0001993973472896375,0.9567444909569194,0.23839464882943087,0.06598600156175419,0.9990206639462887,0.09644933139485735,0.0018198702977392132,0.9952989869416304,0.010414373752393442
BA_600_0.5_0.4,0.8425274523545225,0.062340618246528576,287.7686795135235,7919.829331753611,0.14828046744574291,0.9980109944749846,0.2960666666666663,0.0002484007261984435,0.9557793771649365,0.2970568561872912,0.08214057056925952,0.9980109944749846,0.12006187561437336,0.0024863726555151384,0.9940540945947072,0.014601037426773475
BA_600_0.5_0.5,0.8085021512109499,0.07283364149230384,314.92875115409066,8348.858016189784,0.17371174179187537,0.9967448242911786,0.3468444444444443,0.0002911745276830799,0.9560052111255865,0.34800445930880686,0.0961322645062166,0.9967448242911786,0.14051302424228415,0.0030561061099575355,0.992757757660438,0.018532559062461745
BA_600_0.5_0.6,0.7807275046632055,0.08181258505961371,337.3307963157642,8510.879901721803,0.19707289927657207,0.9940464834624541,0.3934888888888885,0.00033073683090547066,0.9561803227231187,0.3948049052396874,0.10903568567302727,0.9940464834624541,0.1593734842609206,0.003577296964515122,0.9900051944588735,0.02231953574186969
BA_600_0.5_0.7,0.7565959432216258,0.08952361811875036,356.21373669715626,8555.640731030899,0.21875347801892042,0.9925273681315782,0.4367777777777775,0.0003672910033544356,0.9543504843069008,0.43823857302118185,0.1210975331410461,0.9925273681315782,0.17700384670360325,0.004078507884115927,0.9891873588537746,0.02580029977856944
BA_600_0.5_0.8,0.7361253531183412,0.09643877562477102,372.66358859744145,8629.62413410065,0.23939343350027825,0.9893993038869553,0.47798888888888846,0.00040268526595156357,0.9496371934366484,0.47958751393534027,0.13276592044577856,0.9893993038869553,0.1940591027785521,0.004573629054742325,0.9870498529162581,0.028963275123249126
BA_600_0.5_0.9,0.7191145829769403,0.1029839188916179,387.31958788013867,8713.152819909232,0.2593656093489149,0.9842256228489523,0.5178666666666665,0.00043705885154570064,0.9443682343562065,0.5195986622073577,0.14425290085150289,0.9842256228489523,0.2108492030067207,0.005068862528453682,0.9833901205281126,0.03188526034663365
BA_600_0.5_1.0,0.701520102100741,0.10763035992052569,399.85820725393194,8795.519616311063,0.27771841958820254,0.9761743782621618,0.5545111111111107,0.0004683949711051469,0.9369418248384023,0.5563656633221847,0.15504331870236518,0.9761743782621618,0.2266211631581902,0.005529499311299973,0.9784410512251422,0.0344478724617093
BA_600_0.6_0.1,0.9164907866944676,0.03593558228563029,116.71401665846902,2540.251284778647,0.039877573734001116,0.9998557773771594,0.08293981481481487,6.739495210318667e-05,0.8959973777704938,0.07680600214362233,0.022213031199569883,0.9998557773771594,0.03262533408001802,0.0005897458395627171,0.9945753738204829,0.0038133523376242245
BA_600_0.6_0.2,0.8619747104016562,0.055361426006828876,175.95858568291945,4840.216955650567,0.07173622704507512,0.9992551645976795,0.14920138888888884,0.00012102145907670337,0.8627832855091264,0.1381672025723467,0.0393824145797655,0.9992551645976795,0.05784282302576986,0.0012290510332652485,0.9907361964894347,0.009144045555417033
BA_600_0.6_0.3,0.8241950718400973,0.0710450862191063,216.6995144202333,6248.259032072068,0.099070673344463,0.9978250495140264,0.2060532407407409,0.00016768766322500573,0.9048631246197906,0.19081457663451162,0.05378822296256475,0.9978250495140264,0.07900131809827717,0.0017878541285813883,0.9879457442937342,0.014277298818533688
BA_600_0.6_0.4,0.7975903653979977,0.08351857631013845,248.48147296650234,7324.1789939264445,0.12419031719532553,0.99614360039889,0.2582986111111112,0.00021139157478077753,0.9152800424445624,0.2391961414790998,0.06693272704184564,0.99614360039889,0.09830727562608185,0.0023410418685983828,0.9864982402728897,0.01892494080464848
BA_600_0.6_0.5,0.7772852356076018,0.09405491378707324,274.42231917040704,8187.384657388859,0.1477518085698386,0.9933412037255659,0.30730324074074095,0.0002530560544299958,0.9190154972652702,0.2845766345123256,0.07920070553001626,0.9933412037255659,0.11632583838174897,0.0029216033788517035,0.9842247339575944,0.02316628724303141
BA_600_0.6_0.6,0.7619553889177674,0.10379130864341007,296.318875981739,8864.924497380835,0.17023372287145241,0.9899135830932864,0.35406250000000006,0.00029290834982213186,0.9194669985194404,0.3278778135048225,0.09089580439915537,0.9899135830932864,0.1335029856281767,0.0035114894169831503,0.9834258428495635,0.027128945449067157
BA_600_0.6_0.7,0.7469384172051597,0.11194199469356754,314.53596175725346,9343.732436297982,0.19114079020589872,0.9826767852132923,0.3975462962962965,0.0003296888376339396,0.9148558190439418,0.3681457663451231,0.10176542751423877,0.9826767852132923,0.1494677174231039,0.004063685646405243,0.9826383962177673,0.030743230789859577
BA_600_0.6_0.8,0.7327484850279627,0.11901062077566427,329.94359053414416,9627.254636207837,0.21072899276572066,0.9717064214067261,0.4382870370370371,0.0003646056823883619,0.9087718021438949,0.405873526259379,0.11191307886058036,0.9717064214067261,0.16437205498637844,0.004582189646554433,0.9748302078616885,0.03410356606033849
