fraction,graph_uncertainty,mean_uncertainty,std_dev_uncertainty,mean_se_degree_centrality,min_se_degree_centrality,max_se_degree_centrality,mean_se_betweenness_centrality,min_se_betweenness_centrality,max_se_betweenness_centrality,mean_se_closeness_centrality,min_se_closeness_centrality,max_se_closeness_centrality,mean_se_eigen_centrality,min_se_eigen_centrality,max_se_eigen_centrality
0.36,15863.88330789274,29.154882056178998,7.608725509504058,0.1287854681508338,0.09629248868488108,0.16112308504700898,2.6212509783565027e-05,1.4449791412292195e-10,0.00042777066322423335,0.18662617132753645,0.15418588550320686,0.2185795646115612,0.000267612387663013,7.591134855487623e-10,0.010812435529991105
0.37,15942.507573618237,29.31132035523124,7.652661684838401,0.13602563524485442,0.10132655177700221,0.1676160645129614,2.629582088376215e-05,4.000924955345323e-12,0.00042773070247654706,0.1898701295423524,0.1575842147455875,0.221139654000719,0.00026762745836982077,1.4116426026237314e-09,0.01078700061400094
0.38,16019.046088219302,29.464085519475837,7.69768825468043,0.14347069391714,0.10518626734842948,0.17423730036342652,2.6376265523422025e-05,6.475535464184277e-12,0.00042786527046355334,0.1931837415710408,0.1607759346523935,0.2238326824449203,0.0002677398839565486,6.878387060442282e-13,0.010829302739045548
0.39,16093.606660841568,29.612582858807503,7.740960626682351,0.15111264417570663,0.11312213114014917,0.18699780861943027,2.645880949945254e-05,3.787340387962714e-14,0.000428088512601828,0.19656862734835256,0.16374290159386562,0.22840547810909845,0.00026779551708055587,5.891864101310453e-11,0.010699598912414345
0.4,16166.28895198848,29.758949323653773,7.788260200548961,0.15895015335655932,0.12415218020823626,0.19487054622189756,2.653492085269788e-05,7.160187919930875e-12,0.0004283421868559171,0.20002229449984435,0.16677385566223069,0.23254665124877189,0.0002676205578340983,1.331046376427337e-11,0.010644205619076752
0.41,16237.185274595317,29.901156015599685,7.832883895779358,0.16699029359689974,0.12913914915916913,0.20562003444886326,2.6613259244721757e-05,1.2757765855751205e-10,0.0004289504043445924,0.20355235242788247,0.16893450274084,0.23491601592014857,0.0002674037381025384,2.3453553121757493e-11,0.010517192674971386
0.42,16306.381299019613,30.039341803138626,7.873612969061352,0.17522492262031758,0.13717421124828535,0.21946270594919243,2.6693618229371583e-05,1.1495394793565674e-11,0.0004290077417468679,0.2071570681104551,0.1727150772113893,0.23953939352905668,0.0002673256048614748,4.154960872369367e-14,0.010543768889907247
0.43,16373.956675454094,30.174757358647277,7.916210296387591,0.18365786006226398,0.14241368495622753,0.2299005712419126,2.6773132650178215e-05,1.0520263146245189e-10,0.0004291981502236291,0.21084000438711598,0.17626789376141816,0.24326232009110163,0.0002673544757275932,3.681416445877415e-09,0.010554249586367758
0.44,16439.98558510412,30.30745678621279,7.958923000943509,0.19229550872193474,0.15006898790682574,0.24058092126160194,2.6851411593480565e-05,4.035091199172446e-10,0.0004297473087284068,0.21460543322085746,0.1785734202941463,0.2474847219405984,0.000266774790082611,5.103697303526106e-12,0.010610772682385883
0.45,16504.537229694695,30.436924465129874,8.000136231285431,0.20112892472051616,0.1555469383297211,0.24750376001627258,2.6930614438253625e-05,1.7380733159371334e-10,0.0004302691799562168,0.21845189303946186,0.18091445126740552,0.2528176411096966,0.0002662970789196995,6.19077596386061e-12,0.010554501283309405
